modularity_class,Subtopic,Percentage,Count
0,Politics_and_government,20.0,17
0,Military_and_warfare,12.9,11
0,Media*,12.9,11
0,History,11.8,10
0,Philosophy_and_religion,11.8,10
0,Television,5.9,5
0,Literature,5.9,5
0,Society,3.5,3
0,Performing_arts,2.4,2
0,West_Asia,2.4,2
0,Music,2.4,2
0,Films,2.4,2
0,Asia*,1.2,1
0,Computing,1.2,1
0,Books,1.2,1
0,Transportation,1.2,1
0,Architecture,1.2,1
1,Politics_and_government,32.3,70
1,Business_and_economics,9.7,21
1,Media*,8.3,18
1,Music,6.0,13
1,History,5.5,12
1,Medicine_&_Health,4.1,9
1,Transportation,3.2,7
1,Society,2.8,6
1,Performing_arts,2.8,6
1,Military_and_warfare,2.8,6
1,Linguistics,2.8,6
1,STEM*,2.3,5
1,Engineering,2.3,5
1,Western_Europe,1.8,4
1,Literature,1.8,4
1,Biology,1.4,3
1,Philosophy_and_religion,1.4,3
1,Sports,1.4,3
1,Visual_arts*,1.4,3
1,Fashion,0.9,2
1,Education,0.9,2
1,Earth_and_environment,0.9,2
1,Architecture,0.9,2
1,Food_and_drink,0.5,1
1,Films,0.5,1
1,Europe*,0.5,1
1,Technology,0.5,1
1,Books,0.5,1
2,Media*,20.6,26
2,History,8.7,11
2,Military_and_warfare,8.7,11
2,Films,7.9,10
2,Literature,5.6,7
2,Business_and_economics,4.8,6
2,Politics_and_government,4.8,6
2,Western_Europe,4.8,6
2,Philosophy_and_religion,4.0,5
2,STEM*,4.0,5
2,Performing_arts,3.2,4
2,Sports,3.2,4
2,Chemistry,3.2,4
2,Society,3.2,4
2,Music,2.4,3
2,Transportation,1.6,2
2,Food_and_drink,1.6,2
2,Linguistics,1.6,2
2,Fashion,1.6,2
2,Earth_and_environment,0.8,1
2,North_America,0.8,1
2,Education,0.8,1
2,Europe*,0.8,1
2,Visual_arts*,0.8,1
2,Medicine_&_Health,0.8,1
3,Transportation,48.3,28
3,Space,29.3,17
3,Biology,5.2,3
3,Technology,5.2,3
3,Media*,3.4,2
3,Visual_arts*,3.4,2
3,Engineering,1.7,1
3,Geographical,1.7,1
3,Television,1.7,1
4,Biology,45.5,10
4,Media*,22.7,5
4,Western_Europe,18.2,4
4,Europe*,4.5,1
4,Oceania,4.5,1
4,Sports,4.5,1
5,Transportation,31.7,44
5,Engineering,12.2,17
5,Media*,8.6,12
5,Military_and_warfare,7.2,10
5,Literature,6.5,9
5,Politics_and_government,5.8,8
