,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,53.0,5.0,Agricoltura,0.5156299471855164,Q11451,History_and_Society.Society,5.0,1181840.5297904434,1.0
1,53.0,5.0,Agricoltura,0.41490885615348816,Q11451,STEM.STEM*,5.0,1181840.5297904434,1.0
2,53.0,5.0,Agricoltura,0.2568419873714447,Q11451,History_and_Society.History,5.0,1181840.5297904434,1.0
3,53.0,5.0,Agricoltura,0.22271016240119934,Q11451,History_and_Society.Business_and_economics,5.0,1181840.5297904434,1.0
4,53.0,5.0,Agricoltura,0.11280541121959686,Q11451,History_and_Society.Politics_and_government,5.0,1181840.5297904434,1.0
5,53.0,5.0,Agricoltura,0.1097157895565033,Q11451,STEM.Technology,5.0,1181840.5297904434,1.0
6,53.0,5.0,Agricoltura,0.1097157895565033,Q11451,Culture.Philosophy_and_religion,5.0,1181840.5297904434,1.0
7,1.0,291.0,Aki Kaurismäki,0.9961855411529541,Q276186,Culture.Biography.Biography*,291.0,0.0,6.0
8,1.0,291.0,Aki Kaurismäki,0.4486793746948242,Q276186,Geography.Regions.Europe.Europe*,291.0,0.0,6.0
9,1.0,291.0,Aki Kaurismäki,0.014629947185516357,Q276186,Geography.Regions.Europe.Northern_Europe,291.0,0.0,6.0
10,1.0,291.0,Aki Kaurismäki,0.0,Q276186,Geography.Regions.Europe.Western_Europe,291.0,0.0,6.0
11,6.0,342.0,Anno luce,0.9886782765388489,Q531,STEM.STEM*,342.0,38569.850774961655,9.0
12,6.0,342.0,Anno luce,0.21734751760959625,Q531,STEM.Space,342.0,38569.850774961655,9.0
13,6.0,342.0,Anno luce,0.16027602553367615,Q531,STEM.Physics,342.0,38569.850774961655,9.0
14,12.0,403.0,Acidi nucleici,0.9637899398803711,Q123619,STEM.STEM*,403.0,13082.375276546964,1.0
15,12.0,403.0,Acidi nucleici,0.40734341740608215,Q123619,STEM.Biology,403.0,13082.375276546964,1.0
16,12.0,403.0,Acidi nucleici,0.2568419873714447,Q123619,STEM.Medicine_&_Health,403.0,13082.375276546964,1.0
17,12.0,403.0,Acidi nucleici,0.10088862478733063,Q123619,STEM.Chemistry,403.0,13082.375276546964,1.0
18,2.0,405.0,Afelio,0.8031837940216064,Q1699691,STEM.STEM*,405.0,6325.0,1.0
19,2.0,405.0,Afelio,0.22816647589206696,Q1699691,STEM.Space,405.0,6325.0,1.0
20,23.0,427.0,Alain Delon,0.9970290064811707,Q106529,Culture.Biography.Biography*,427.0,338200.7935971194,6.0
