modularity_class,Subtopic,Percentage,Count
0,Sports,41.7,5
0,Europe*,16.7,2
0,Military_and_warfare,16.7,2
0,Western_Europe,16.7,2
0,Business_and_economics,8.3,1
1,Media*,36.1,26
1,Films,16.7,12
1,Sports,12.5,9
1,Literature,5.6,4
1,Oceania,4.2,3
1,Visual_arts*,4.2,3
1,History,2.8,2
1,Music,2.8,2
1,Fashion,2.8,2
1,Video_games,2.8,2
1,Internet_culture,1.4,1
1,Business_and_economics,1.4,1
1,Medicine_&_Health,1.4,1
1,Performing_arts,1.4,1
1,Society,1.4,1
1,Entertainment,1.4,1
1,Architecture,1.4,1
2,Politics_and_government,43.3,81
2,Media*,20.3,38
2,Western_Europe,5.9,11
2,Literature,4.3,8
2,STEM*,3.7,7
2,Society,3.7,7
2,Business_and_economics,3.7,7
2,Films,3.2,6
2,Sports,2.1,4
2,Military_and_warfare,1.6,3
2,Television,1.6,3
2,Europe*,1.1,2
2,Technology,1.1,2
2,Visual_arts*,1.1,2
2,Music,0.5,1
2,Philosophy_and_religion,0.5,1
2,Education,0.5,1
2,Internet_culture,0.5,1
2,South_America,0.5,1
2,Transportation,0.5,1
3,Sports,41.2,14
3,Media*,26.5,9
3,Literature,23.5,8
3,Films,5.9,2
3,Philosophy_and_religion,2.9,1
4,Media*,31.3,31
4,Films,18.2,18
4,Visual_arts*,7.1,7
4,History,5.1,5
4,Literature,5.1,5
4,Military_and_warfare,5.1,5
4,Performing_arts,5.1,5
4,Politics_and_government,2.0,2
4,List_Disambig,2.0,2
4,Society,2.0,2
4,Business_and_economics,2.0,2
4,Fashion,2.0,2
4,Music,2.0,2
4,Europe*,1.0,1
4,Transportation,1.0,1
4,Television,1.0,1
4,Technology,1.0,1
4,Medicine_&_Health,1.0,1
4,Philosophy_and_religion,1.0,1
4,Mathematics,1.0,1
4,Linguistics,1.0,1
4,Geographical,1.0,1
4,Entertainment,1.0,1
4,Books,1.0,1
5,Politics_and_government,35.9,23
5,Military_and_warfare,18.8,12
5,Sports,7.8,5
5,Films,6.2,4
5,Society,6.2,4
5,Media*,4.7,3
5,Asia*,3.1,2
5,Education,3.1,2
5,History,3.1,2
5,Africa*,1.6,1
5,Europe*,1.6,1
5,Medicine_&_Health,1.6,1
5,Music,1.6,1
5,Northern_Africa,1.6,1
5,Visual_arts*,1.6,1
5,Western_Europe,1.6,1
6,Transportation,40.0,6
6,Politics_and_government,26.7,4
6,Western_Europe,20.0,3
6,List_Disambig,6.7,1
6,Philosophy_and_religion,6.7,1
7,Media*,37.1,56
7,Films,18.5,28
7,Television,10.6,16
7,History,6.0,9
7,Performing_arts,6.0,9
7,Literature,5.3,8
7,Music,3.3,5
7,Visual_arts*,3.3,5
7,Society,2.6,4
7,Politics_and_government,2.0,3
7,Business_and_economics,1.3,2
7,Military_and_warfare,1.3,2
7,Architecture,0.7,1
7,Comics_and_Anime,0.7,1
7,Internet_culture,0.7,1
7,Philosophy_and_religion,0.7,1
8,Films,29.5,43
8,Media*,29.5,43
8,History,9.6,14
8,Society,6.2,9
8,Literature,5.5,8
8,Performing_arts,3.4,5
8,Music,2.7,4
8,Military_and_warfare,2.7,4
8,Visual_arts*,2.7,4
8,Politics_and_government,1.4,2
8,STEM*,1.4,2
8,Business_and_economics,0.7,1
8,North_America,0.7,1
8,Education,0.7,1
8,Radio,0.7,1
8,Comics_and_Anime,0.7,1
8,Sports,0.7,1
8,Transportation,0.7,1
8,Books,0.7,1
9,Sports,93.2,164
9,Media*,3.4,6
9,Business_and_economics,1.7,3
9,Films,1.1,2
9,Western_Europe,0.6,1
10,Military_and_warfare,33.3,9
10,Technology,14.8,4
10,Business_and_economics,11.1,3
10,Philosophy_and_religion,7.4,2
10,Politics_and_government,7.4,2
10,Earth_and_environment,3.7,1
10,Europe*,3.7,1
10,Linguistics,3.7,1
10,North_America,3.7,1
10,STEM*,3.7,1
10,Society,3.7,1
10,Western_Europe,3.7,1
11,Sports,74.4,29
11,Media*,17.9,7
11,Business_and_economics,5.1,2
11,Western_Europe,2.6,1
12,Sports,100.0,60
13,Sports,90.0,45
13,Europe*,4.0,2
13,History,2.0,1
13,Northern_Europe,2.0,1
13,Western_Europe,2.0,1
14,History,34.1,14
14,Media*,34.1,14
14,Films,12.2,5
14,Literature,7.3,3
14,Linguistics,4.9,2
14,Television,4.9,2
14,Philosophy_and_religion,2.4,1
15,Military_and_warfare,31.2,35
15,Transportation,12.5,14
15,History,9.8,11
15,Biology,9.8,11
15,Politics_and_government,8.0,9
15,Media*,6.2,7
