,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,16.0,397.0,世界政區索引,1.0,Q11750,Compilation.List_Disambig,397.0,27148.68582421553,5.0,2723.0
1,16.0,397.0,世界政區索引,0.40366052293777466,Q11750,Geography.Geographical,397.0,27148.68582421553,5.0,2723.0
2,16.0,397.0,世界政區索引,0.2942249774932861,Q11750,History_and_Society.Politics_and_government,397.0,27148.68582421553,5.0,2723.0
3,16.0,397.0,世界政區索引,0.22816647589206696,Q11750,History_and_Society.History,397.0,27148.68582421553,5.0,2723.0
4,17.0,713.0,國立臺灣師範大學,0.9960646033287048,Q706712,History_and_Society.Education,713.0,40369.28998573215,13.0,6376.0
5,17.0,713.0,國立臺灣師範大學,0.9697954058647156,Q706712,Culture.Biography.Biography*,713.0,40369.28998573215,13.0,6376.0
6,17.0,713.0,國立臺灣師範大學,0.9539760947227478,Q706712,History_and_Society.Society,713.0,40369.28998573215,13.0,6376.0
7,17.0,713.0,國立臺灣師範大學,0.9219318628311156,Q706712,Geography.Regions.Asia.Asia*,713.0,40369.28998573215,13.0,6376.0
8,17.0,713.0,國立臺灣師範大學,0.9173126816749572,Q706712,Geography.Regions.Asia.East_Asia,713.0,40369.28998573215,13.0,6376.0
9,2.0,789.0,世说新语,0.7371681928634644,Q387863,Culture.Media.Media*,789.0,4248.0,1.0,3597.0
10,2.0,789.0,世说新语,0.7057950496673584,Q387863,Culture.Literature,789.0,4248.0,1.0,3597.0
11,2.0,789.0,世说新语,0.6992644667625427,Q387863,Culture.Media.Books,789.0,4248.0,1.0,3597.0
12,2.0,789.0,世说新语,0.4486793746948242,Q387863,Geography.Regions.Asia.East_Asia,789.0,4248.0,1.0,3597.0
13,2.0,789.0,世说新语,0.37980710172653204,Q387863,Geography.Regions.Asia.Asia*,789.0,4248.0,1.0,3597.0
14,2.0,789.0,世说新语,0.2069040536880493,Q387863,Culture.Philosophy_and_religion,789.0,4248.0,1.0,3597.0
15,2.0,789.0,世说新语,0.18714269995689392,Q387863,STEM.Libraries_&_Information,789.0,4248.0,1.0,3597.0
16,2.0,789.0,世说新语,0.16452647745609286,Q387863,STEM.STEM*,789.0,4248.0,1.0,3597.0
17,5.0,825.0,傣族,0.4978405108451843,Q840530,Geography.Regions.Asia.Asia*,825.0,19280.276241557163,14.0,2461.0
18,5.0,825.0,傣族,0.4914327731132507,Q840530,Geography.Regions.Asia.Southeast_Asia,825.0,19280.276241557163,14.0,2461.0
19,5.0,825.0,傣族,0.3140605390071869,Q840530,Culture.Philosophy_and_religion,825.0,19280.276241557163,14.0,2461.0
20,5.0,825.0,傣族,0.1097157895565033,Q840530,History_and_Society.History,825.0,19280.276241557163,14.0,2461.0
21,5.0,861.0,彝族,0.6001983880996704,Q461282,History_and_Society.Society,861.0,10848.499578594035,2.0,3009.0
22,5.0,861.0,彝族,0.4423575868606568,Q461282,Geography.Regions.Asia.Asia*,861.0,10848.499578594035,2.0,3009.0
23,5.0,861.0,彝族,0.14415885508060455,Q461282,History_and_Society.History,861.0,10848.499578594035,2.0,3009.0
24,5.0,861.0,彝族,0.0,Q461282,Geography.Regions.Asia.Southeast_Asia,861.0,10848.499578594035,2.0,3009.0
25,5.0,861.0,彝族,0.0,Q461282,Geography.Regions.Asia.East_Asia,861.0,10848.499578594035,2.0,3009.0
26,2.0,867.0,六艺,0.4982059469223023,Q831158,Geography.Regions.Asia.East_Asia,867.0,0.0,0.0,2898.0
27,2.0,867.0,六艺,0.4889964332580566,Q831158,Geography.Regions.Asia.Asia*,867.0,0.0,0.0,2898.0
28,2.0,867.0,六艺,0.10088862478733064,Q831158,Culture.Biography.Biography*,867.0,0.0,0.0,2898.0
29,19.0,1032.0,东亚,0.4937898983955383,Q27231,Geography.Regions.Asia.Asia*,1032.0,84918.01567584918,5.0,6316.0
30,19.0,1032.0,东亚,0.4831036200523377,Q27231,Geography.Regions.Asia.East_Asia,1032.0,84918.01567584918,5.0,6316.0
31,19.0,1032.0,东亚,0.3702353835105896,Q27231,History_and_Society.Society,1032.0,84918.01567584918,5.0,6316.0
32,19.0,1032.0,东亚,0.3276783227920532,Q27231,Culture.Biography.Biography*,1032.0,84918.01567584918,5.0,6316.0
33,19.0,1032.0,东亚,0.16442059183120727,Q27231,Geography.Geographical,1032.0,84918.01567584918,5.0,6316.0
34,3.0,1275.0,镁,0.9362950325012208,Q660,STEM.STEM*,1275.0,21611.63268374798,9.0,3092.0
35,3.0,1275.0,镁,0.7663036584854126,Q660,STEM.Chemistry,1275.0,21611.63268374798,9.0,3092.0
36,3.0,1275.0,镁,0.13297423720359802,Q660,STEM.Medicine_&_Health,1275.0,21611.63268374798,9.0,3092.0
37,1.0,1314.0,朝鲜 (称谓),0.5698626637458801,Q1188235,Culture.Food_and_drink,1314.0,0.0,0.0,2209.0
38,1.0,1314.0,朝鲜 (称谓),0.4985517134666443,Q1188235,Geography.Regions.Asia.East_Asia,1314.0,0.0,0.0,2209.0
39,1.0,1314.0,朝鲜 (称谓),0.4962090721130371,Q1188235,Geography.Regions.Asia.Asia*,1314.0,0.0,0.0,2209.0
40,1.0,1401.0,活性炭,0.9841036200523376,Q190878,STEM.STEM*,1401.0,0.0,8.0,3291.0
41,1.0,1401.0,活性炭,0.6001983880996704,Q190878,STEM.Chemistry,1401.0,0.0,8.0,3291.0
42,1.0,1401.0,活性炭,0.4765896201133728,Q190878,STEM.Medicine_&_Health,1401.0,0.0,8.0,3291.0
43,1.0,1401.0,活性炭,0.16886694729328156,Q190878,STEM.Technology,1401.0,0.0,8.0,3291.0
44,9.0,1579.0,美国国旗,0.9825675487518309,Q42537,History_and_Society.History,1579.0,36896.20039948309,5.0,3236.0
45,9.0,1579.0,美国国旗,0.0,Q42537,Geography.Regions.Americas.North_America,1579.0,36896.20039948309,5.0,3236.0
46,21.0,1853.0,2004年中華民國總統選舉,0.9989450573921204,Q714786,Culture.Biography.Biography*,1853.0,24875.06408706459,8.0,2446.0
47,21.0,1853.0,2004年中華民國總統選舉,0.9942797422409058,Q714786,History_and_Society.Politics_and_government,1853.0,24875.06408706459,8.0,2446.0
48,21.0,1853.0,2004年中華民國總統選舉,0.993317186832428,Q714786,History_and_Society.Society,1853.0,24875.06408706459,8.0,2446.0
49,21.0,1853.0,2004年中華民國總統選舉,0.4937898983955383,Q714786,Geography.Regions.Asia.East_Asia,1853.0,24875.06408706459,8.0,2446.0
50,21.0,1853.0,2004年中華民國總統選舉,0.4745869507789612,Q714786,Geography.Regions.Asia.Asia*,1853.0,24875.06408706459,8.0,2446.0
51,23.0,1855.0,1996年中華民國總統選舉,0.9986429810523988,Q431657,History_and_Society.Politics_and_government,1855.0,5399.181401179721,8.0,6486.0
52,23.0,1855.0,1996年中華民國總統選舉,0.9954004287719728,Q431657,Culture.Biography.Biography*,1855.0,5399.181401179721,8.0,6486.0
