,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,3854,Miguel de Unamuno,3854,12,13,65620.96785019172,Q185085
1,7557,Vicente Molina Foix,7557,1,2,0.0,Q3754353
2,8200,Elie Wiesel,8200,3,4,1074.0,Q18391
3,10553,Michael Jordan,10553,37,8,198178.5010480095,Q41421
4,10689,Bañeres,10689,3,11,1074.0,Q621626
5,10740,Alberto Vázquez-Figueroa,10740,1,2,0.0,Q645406
6,18333,Protectorado,18333,1,4,0.0,Q164142
7,22884,Almansa,22884,3,11,92.18181818181822,Q13930
8,27203,Quo vadis? (película de 1951),27203,1,9,0.0,Q938137
9,28509,Te doy mis ojos,28509,2,2,1074.0,Q747441
10,28696,When Harry Met Sally...,28696,1,1,0.0,Q471169
11,29396,Béjar,29396,1,2,0.0,Q695375
12,30188,Isla de Tabarca,30188,1,11,0.0,Q1548344
13,34720,Isla de Perejil,34720,3,13,6422.0,Q191750
14,37326,Zagreb,37326,5,12,44609.0,Q1435
15,39412,Ángela Molina,39412,10,11,37770.321113389946,Q106791
16,45272,Kōbe,45272,1,16,0.0,Q48320
17,47116,American Football League,47116,9,3,45.278557241281035,Q464508
18,47126,Houston Texans,47126,8,3,765.6843264223672,Q223514
19,49282,Wolfgang Larrazábal,49282,1,13,0.0,Q878491
20,52921,Loyola de Palacio,52921,1,13,0.0,Q255657
21,55385,Francisco Rabal,55385,9,13,107535.75370843297,Q343299
22,55593,Pau Gasol,55593,27,8,1490.83337774095,Q193052
23,56466,Perú Posible,56466,14,7,1878.062842094221,Q1420702
24,58276,Pomerania,58276,1,18,0.0,Q104520
25,58767,Jávea,58767,1,11,0.0,Q851020
26,60230,Luis Miguel Domínguez,60230,1,2,0.0,Q5983956
27,60880,Torrevieja,60880,4,11,3140.182683982685,Q221749
28,62036,Javier Sotomayor,62036,1,0,0.0,Q208693
29,67325,Magic Johnson,67325,24,8,2138.718463599315,Q134183
30,69481,Anouk Aimée,69481,2,11,30760.343263461942,Q228607
31,71315,Josep Piqué,71315,2,13,1074.0,Q1366326
32,74772,Mario Camus,74772,5,13,25397.32951036585,Q739500
33,76306,José María Pemán,76306,9,13,152559.68776880912,Q964355
34,77085,San Antonio Spurs,77085,40,8,5121.663050666904,Q159729
35,77332,Deflagración,77332,1,7,0.0,Q1182714
36,77588,Zipi y Zape,77588,1,5,0.0,Q2723696
37,79121,Gotemburgo,79121,3,0,96494.32714958044,Q25287
38,80158,Anastasia Nikoláyevna de Rusia,80158,3,18,1074.0,Q151130
39,86292,Pete Maravich,86292,7,8,1.473459778830623,Q316183
40,87076,Presuntos Implicados,87076,1,2,0.0,Q3326145
41,88858,Ricardo Franco,88858,2,2,1054.5666666666666,Q2248070
42,89092,Mariano Barroso,89092,3,2,0.0,Q3392104
43,92520,Juan Diego Flórez,92520,1,7,0.0,Q160427
44,92573,Chabuca Granda,92573,3,7,2147.0,Q2605806
45,94503,Susan Sontag,94503,1,11,0.0,Q152824
46,96792,Juan Antonio Bardem,96792,3,2,11658.663342699936,Q542529
47,97506,Navalmoral de la Mata,97506,3,0,246402.77578415567,Q965529
48,98973,Buffalo Bills,98973,11,3,524.16155401149,Q221626
49,99612,Fernando Sánchez Dragó,99612,3,2,10279.145815782429,Q3321086
50,101500,Oświęcim,101500,4,4,3261.5,Q7342
51,102922,Sonderkommando,102922,4,4,18001.0,Q311773
52,103268,IG Farben,103268,2,4,88.5,Q156152
53,104936,Super Bowl XXXIX,104936,4,3,225.06108794587138,Q926745
54,105277,Julius Erving,105277,12,8,18.232741192630826,Q209921
55,105605,Distrito de Villa El Salvador,105605,3,7,3217.583333333333,Q691525
56,106486,Miguel Gila,106486,2,9,1023.1065656565637,Q751323
57,106940,Pacto de Puntofijo,106940,3,13,3216.0,Q1720550
58,107074,María José Cantudo,107074,2,11,0.0,Q6004034
59,108564,Partido Comunista de los Pueblos de España,108564,3,13,87892.0,Q2386352
