modularity_class,Subtopic,Percentage,Count
0,Sports,88.2,90
0,Southern_Europe,3.9,4
0,Politics_and_government,2.0,2
0,Africa*,1.0,1
0,Business_and_economics,1.0,1
0,Europe*,1.0,1
0,Literature,1.0,1
0,Music,1.0,1
0,Northern_Europe,1.0,1
1,Films,41.8,23
1,Media*,40.0,22
1,History,5.5,3
1,Television,5.5,3
1,Military_and_warfare,3.6,2
1,Literature,1.8,1
1,North_America,1.8,1
2,Media*,50.5,47
2,Films,14.0,13
2,Music,7.5,7
2,Literature,6.5,6
2,History,3.2,3
2,Politics_and_government,3.2,3
2,Southern_Europe,3.2,3
2,Television,3.2,3
2,STEM*,2.2,2
2,Society,2.2,2
2,Business_and_economics,1.1,1
2,Performing_arts,1.1,1
2,Sports,1.1,1
2,Visual_arts*,1.1,1
3,Sports,85.9,55
3,North_America,3.1,2
3,History,1.6,1
3,Media*,1.6,1
3,Music,1.6,1
3,Performing_arts,1.6,1
3,Philosophy_and_religion,1.6,1
3,Politics_and_government,1.6,1
3,Society,1.6,1
4,Military_and_warfare,54.1,20
4,Philosophy_and_religion,13.5,5
4,Europe*,5.4,2
4,Media*,5.4,2
4,Politics_and_government,5.4,2
4,Society,5.4,2
4,Business_and_economics,2.7,1
4,Films,2.7,1
4,History,2.7,1
4,Literature,2.7,1
5,Sports,98.1,105
5,Business_and_economics,0.9,1
5,Literature,0.9,1
6,Sports,47.7,21
6,Engineering,18.2,8
6,North_America,13.6,6
6,Transportation,11.4,5
6,Medicine_&_Health,4.5,2
6,Internet_culture,2.3,1
6,Television,2.3,1
7,Politics_and_government,59.6,34
7,Business_and_economics,8.8,5
7,South_America,7.0,4
7,Music,5.3,3
7,Media*,3.5,2
7,Military_and_warfare,3.5,2
7,Chemistry,1.8,1
7,Education,1.8,1
7,Europe*,1.8,1
7,History,1.8,1
7,Literature,1.8,1
7,STEM*,1.8,1
7,Southern_Europe,1.8,1
8,Sports,89.0,97
8,Media*,2.8,3
8,Television,1.8,2
8,Entertainment,0.9,1
8,Fashion,0.9,1
8,Internet_culture,0.9,1
8,Medicine_&_Health,0.9,1
8,Music,0.9,1
8,Politics_and_government,0.9,1
8,Society,0.9,1
9,Media*,77.4,24
9,Films,19.4,6
9,Society,3.2,1
10,Entertainment,35.0,14
10,Television,27.5,11
10,Media*,15.0,6
10,Sports,12.5,5
10,Films,5.0,2
10,Linguistics,2.5,1
10,Society,2.5,1
11,Media*,28.9,11
11,Southern_Europe,18.4,7
11,History,10.5,4
11,Films,7.9,3
11,Music,5.3,2
11,Transportation,5.3,2
11,Biology,2.6,1
11,Europe*,2.6,1
11,Linguistics,2.6,1
11,Literature,2.6,1
11,Military_and_warfare,2.6,1
11,Performing_arts,2.6,1
11,STEM*,2.6,1
11,Society,2.6,1
11,Sports,2.6,1
12,Sports,83.3,25
12,Architecture,3.3,1
12,Earth_and_environment,3.3,1
12,History,3.3,1
12,Society,3.3,1
12,Transportation,3.3,1
13,Media*,31.0,22
13,Military_and_warfare,16.9,12
13,Politics_and_government,12.7,9
13,Films,8.5,6
13,Performing_arts,5.6,4
13,Literature,4.2,3
13,Philosophy_and_religion,2.8,2
13,History,2.8,2
13,Music,2.8,2
13,Society,2.8,2
13,Sports,1.4,1
13,Transportation,1.4,1
13,Television,1.4,1
13,Europe*,1.4,1
13,Southern_Europe,1.4,1
13,South_America,1.4,1
13,Visual_arts*,1.4,1
14,Biology,60.0,3
14,History,20.0,1
14,Medicine_&_Health,20.0,1
15,Sports,94.7,18
15,South_America,5.3,1
16,Sports,98.5,66
16,Geographical,1.5,1
17,Sports,40.0,2
17,Literature,20.0,1
17,Politics_and_government,20.0,1
17,Southern_Europe,20.0,1
18,Films,37.5,3
18,Society,37.5,3
18,History,12.5,1
18,Military_and_warfare,12.5,1
19,Media*,100.0,4
