,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,1.0,101.0,Americium,0.9871888160705566,Q1872,STEM.STEM*,101.0,0.0,24.0,2005.0
1,1.0,101.0,Americium,0.9539760947227478,Q1872,STEM.Chemistry,101.0,0.0,24.0,2005.0
2,1.0,101.0,Americium,0.1097157895565033,Q1872,History_and_Society.Education,101.0,0.0,24.0,2005.0
3,1.0,101.0,Americium,0.0,Q1872,Geography.Regions.Americas.North_America,101.0,0.0,24.0,2005.0
4,5.0,134.0,"Arthur Wellesley, 1. Duke of Wellington",0.9986850023269652,Q131691,Culture.Biography.Biography*,134.0,58421.20278006296,6.0,8803.0
5,5.0,134.0,"Arthur Wellesley, 1. Duke of Wellington",0.6992644667625427,Q131691,History_and_Society.Military_and_warfare,134.0,58421.20278006296,6.0,8803.0
6,5.0,134.0,"Arthur Wellesley, 1. Duke of Wellington",0.4294682612419128,Q131691,Geography.Regions.Europe.Europe*,134.0,58421.20278006296,6.0,8803.0
7,5.0,134.0,"Arthur Wellesley, 1. Duke of Wellington",0.33459946513175964,Q131691,History_and_Society.Politics_and_government,134.0,58421.20278006296,6.0,8803.0
8,5.0,134.0,"Arthur Wellesley, 1. Duke of Wellington",0.22388027811050412,Q131691,Geography.Regions.Europe.Northern_Europe,134.0,58421.20278006296,6.0,8803.0
9,1.0,299.0,Alexandre Dumas der Jüngere,0.9972090721130372,Q169150,Culture.Biography.Biography*,299.0,0.0,6.0,6315.0
10,1.0,299.0,Alexandre Dumas der Jüngere,0.3923468291759491,Q169150,Culture.Literature,299.0,0.0,6.0,6315.0
11,1.0,299.0,Alexandre Dumas der Jüngere,0.24809722805023196,Q169150,Geography.Regions.Europe.Europe*,299.0,0.0,6.0,6315.0
12,1.0,299.0,Alexandre Dumas der Jüngere,0.2120788097381592,Q169150,Culture.Performing_arts,299.0,0.0,6.0,6315.0
13,1.0,299.0,Alexandre Dumas der Jüngere,0.1259327530860901,Q169150,Culture.Media.Media*,299.0,0.0,6.0,6315.0
14,1.0,299.0,Alexandre Dumas der Jüngere,0.1067005917429924,Q169150,History_and_Society.Society,299.0,0.0,6.0,6315.0
15,1.0,299.0,Alexandre Dumas der Jüngere,0.053480433464050285,Q169150,Geography.Regions.Europe.Western_Europe,299.0,0.0,6.0,6315.0
16,2.0,645.0,Bata Illic,0.994455099105835,Q810689,Culture.Biography.Biography*,645.0,13143.0,9.0,2388.0
17,2.0,645.0,Bata Illic,0.320831298828125,Q810689,Culture.Media.Music,645.0,13143.0,9.0,2388.0
18,2.0,645.0,Bata Illic,0.275139719247818,Q810689,Culture.Media.Media*,645.0,13143.0,9.0,2388.0
19,2.0,645.0,Bata Illic,0.19826446676254272,Q810689,Geography.Regions.Europe.Europe*,645.0,13143.0,9.0,2388.0
20,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Southern_Europe,645.0,13143.0,9.0,2388.0
21,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Western_Europe,645.0,13143.0,9.0,2388.0
22,5.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,124006.3568275844,0.0,2870.0
23,5.0,646.0,Bernhard Grzimek,0.08411114120483397,Q65906,Geography.Regions.Europe.Europe*,646.0,124006.3568275844,0.0,2870.0
24,5.0,646.0,Bernhard Grzimek,0.03021936321258545,Q65906,Geography.Regions.Europe.Western_Europe,646.0,124006.3568275844,0.0,2870.0
25,6.0,1015.0,David Wark Griffith,0.9996179938316344,Q51123,Culture.Biography.Biography*,1015.0,14201.05872296609,24.0,1370.0
26,6.0,1015.0,David Wark Griffith,0.2814156115055084,Q51123,Culture.Media.Media*,1015.0,14201.05872296609,24.0,1370.0
27,6.0,1015.0,David Wark Griffith,0.1067005917429924,Q51123,History_and_Society.Society,1015.0,14201.05872296609,24.0,1370.0
28,6.0,1015.0,David Wark Griffith,0.10375863313674928,Q51123,Culture.Media.Films,1015.0,14201.05872296609,24.0,1370.0
29,6.0,1015.0,David Wark Griffith,0.0,Q51123,Geography.Regions.Americas.North_America,1015.0,14201.05872296609,24.0,1370.0
30,6.0,1015.0,David Wark Griffith,0.0,Q51123,Geography.Regions.Europe.Europe*,1015.0,14201.05872296609,24.0,1370.0
31,1.0,1164.0,Domäne (Biologie),0.9994215965270996,Q146481,STEM.Biology,1164.0,0.0,29.0,15559.0
32,1.0,1164.0,Domäne (Biologie),0.9937201142311096,Q146481,STEM.STEM*,1164.0,0.0,29.0,15559.0
33,1.0,1215.0,Düssel,0.9983093142509459,Q701645,Geography.Regions.Europe.Western_Europe,1215.0,0.0,20.0,1908.0
34,1.0,1215.0,Düssel,0.9970290064811708,Q701645,Geography.Regions.Europe.Europe*,1215.0,0.0,20.0,1908.0
35,1.0,1227.0,Diogenes von Sinope,0.9890230894088744,Q59180,Culture.Biography.Biography*,1227.0,0.0,0.0,5406.0
36,1.0,1227.0,Diogenes von Sinope,0.9755869507789612,Q59180,Culture.Philosophy_and_religion,1227.0,0.0,0.0,5406.0
37,1.0,1227.0,Diogenes von Sinope,0.8558611869812012,Q59180,History_and_Society.History,1227.0,0.0,0.0,5406.0
38,1.0,1227.0,Diogenes von Sinope,0.32119916582107544,Q59180,Geography.Regions.Europe.Europe*,1227.0,0.0,0.0,5406.0
39,1.0,1227.0,Diogenes von Sinope,0.270853506565094,Q59180,Geography.Regions.Europe.Southern_Europe,1227.0,0.0,0.0,5406.0
40,1.0,1227.0,Diogenes von Sinope,0.11921291798353195,Q59180,STEM.STEM*,1227.0,0.0,0.0,5406.0
41,4.0,1572.0,Fred Zinnemann,0.9983615279197692,Q55420,Culture.Biography.Biography*,1572.0,8799.682611832615,8.0,1314.0
42,4.0,1572.0,Fred Zinnemann,0.15742753648757934,Q55420,Geography.Regions.Americas.North_America,1572.0,8799.682611832615,8.0,1314.0
43,4.0,1572.0,Fred Zinnemann,0.13661839067935946,Q55420,Culture.Media.Media*,1572.0,8799.682611832615,8.0,1314.0
44,4.0,1572.0,Fred Zinnemann,0.1294127255678177,Q55420,History_and_Society.Military_and_warfare,1572.0,8799.682611832615,8.0,1314.0
45,4.0,1572.0,Fred Zinnemann,0.0,Q55420,Geography.Regions.Europe.Europe*,1572.0,8799.682611832615,8.0,1314.0
46,4.0,1572.0,Fred Zinnemann,0.0,Q55420,Geography.Regions.Europe.Western_Europe,1572.0,8799.682611832615,8.0,1314.0
47,4.0,1572.0,Fred Zinnemann,0.0,Q55420,Geography.Regions.Europe.Northern_Europe,1572.0,8799.682611832615,8.0,1314.0
