Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
4807,12.0,11133777.0,Saison 2017-2018 du Liverpool FC,2.0,0.9954004287719728,Q30130375,Culture.Sports,0.0,4623.863822193192,94.0,0.0,235.0,40.9375,-0.8347030999999999,1.885573,60.0,235.0,0.2553191489361702,Sports,Culture,716.6883087158204,11612.981630191207,0.0617144099197219
4967,10.0,11909354.0,Saison 2018-2019 du Liverpool FC,2.0,0.9987257122993468,Q54554086,Culture.Sports,0.0,811.9498309589786,94.0,0.0,235.0,35.3125,23.978836,24.376919,60.0,235.0,0.2553191489361702,Sports,Culture,599.235427379608,11612.981630191207,0.051600480088742004
3386,8.0,4385622.0,Jordan Henderson,2.0,0.9988405108451844,Q273715,Culture.Sports,0.0,1539.8684632284167,94.0,0.0,235.0,29.6875,15.132228,5.980278,60.0,235.0,0.2553191489361702,Sports,Culture,479.44344520568853,11612.981630191207,0.04128512904551925
3131,9.0,3420891.0,Historique du parcours européen du Liverpool FC,2.0,0.812877357006073,Q458675,Culture.Sports,0.0,10952.496187586356,94.0,0.0,235.0,32.5,-24.034132,-13.988101,60.0,235.0,0.2553191489361702,Sports,Culture,438.9537727832794,11612.981630191207,0.03779854190435433
1429,9.0,467330.0,Chakhtar Donetsk,2.0,0.7981967926025391,Q172969,Culture.Sports,0.0,4406.411217888433,94.0,0.0,235.0,32.5,-19.264597,-21.083855,60.0,235.0,0.2553191489361702,Sports,Culture,431.0262680053711,11612.981630191207,0.03711590026843729
3155,7.0,3473932.0,Georginio Wijnaldum,2.0,0.994098961353302,Q372379,Culture.Sports,0.0,4981.63105024069,94.0,0.0,235.0,26.875,16.052502,0.0057600145,60.0,235.0,0.2553191489361702,Sports,Culture,417.52156376838684,11612.981630191207,0.03595300303265118
4772,7.0,11045572.0,Trent Alexander-Arnold,2.0,0.9935217499732972,Q27569376,Culture.Sports,0.0,907.9726070856557,94.0,0.0,235.0,26.875,21.64789,-0.030893011,60.0,235.0,0.2553191489361702,Sports,Culture,417.27913498878485,11612.981630191207,0.03593212736201619
2929,6.0,2830392.0,Edin Džeko,24.0,0.989681839942932,Q153786,Culture.Sports,116.0,9873.56425054605,157.0,0.0,0.0,24.0625,0.2795707000000001,24.147589,60.0,235.0,0.2553191489361702,Sports,Culture,356.2854623794555,11612.981630191207,0.030679929903031224
4235,6.0,8174825.0,Olympiakos (football),2.0,0.9706977605819702,Q19628,Culture.Sports,0.0,27419.26467317358,94.0,0.0,235.0,24.0625,16.930393,11.585033,60.0,235.0,0.2553191489361702,Sports,Culture,349.4511938095093,11612.981630191207,0.030091427416109293
1408,6.0,461758.0,FK Jablonec,2.0,0.9124462008476256,Q425599,Culture.Sports,0.0,3708.425314203475,94.0,0.0,235.0,24.0625,18.120758,-23.593027,60.0,235.0,0.2553191489361702,Sports,Culture,328.4806323051452,11612.981630191207,0.02828564125608944
1133,7.0,345039.0,Berner Sport Club Young Boys,2.0,0.7718535065650941,Q190526,Culture.Sports,0.0,9113.609433552918,94.0,0.0,235.0,26.875,18.193924,-5.5696497,60.0,235.0,0.2553191489361702,Sports,Culture,324.17847275733953,11612.981630191207,0.027915180018415475
1136,10.0,345780.0,TSG 1899 Hoffenheim,2.0,0.538993239402771,Q22707,Culture.Sports,0.0,2725.6475844203765,94.0,0.0,235.0,35.3125,24.800602,-5.3242407,60.0,235.0,0.2553191489361702,Sports,Culture,323.3959436416626,11612.981630191207,0.02784779602173003
1629,5.0,613042.0,Klaas-Jan Huntelaar,2.0,0.9980832934379578,Q26069,Culture.Sports,0.0,5997.8898295047875,94.0,0.0,235.0,21.25,-15.76622,-6.1905117,60.0,235.0,0.2553191489361702,Sports,Culture,299.42498803138733,11612.981630191207,0.025783644335830858
4586,5.0,10295212.0,Ismaïla Sarr,2.0,0.9965265989303588,Q26924482,Culture.Sports,0.0,8475.350175241481,94.0,0.0,235.0,21.25,-17.256895,-17.018692,60.0,235.0,0.2553191489361702,Sports,Culture,298.9579796791076,11612.981630191207,0.02574342999922452
4200,5.0,8032468.0,Andrew Robertson (football),2.0,0.9955416321754456,Q15915040,Culture.Sports,0.0,0.0,94.0,0.0,235.0,21.25,2.1838990000000003,-7.10827,60.0,235.0,0.2553191489361702,Sports,Culture,298.66248965263367,11612.981630191207,0.0257179851965129
