modularity_class,Subtopic,Percentage,Count
0,Politics_and_government,29.3,94
0,Media*,27.7,89
0,Business_and_economics,7.5,24
0,Television,6.9,22
0,Sports,4.7,15
0,North_America,4.0,13
0,Entertainment,3.4,11
0,History,2.2,7
0,Military_and_warfare,1.9,6
0,Medicine_&_Health,1.6,5
0,Society,1.6,5
0,Literature,1.6,5
0,STEM*,1.2,4
0,Education,1.2,4
0,Films,0.9,3
0,Transportation,0.9,3
0,Technology,0.9,3
0,Books,0.3,1
0,Philosophy_and_religion,0.3,1
0,Performing_arts,0.3,1
0,Linguistics,0.3,1
0,Internet_culture,0.3,1
0,Engineering,0.3,1
0,Earth_and_environment,0.3,1
0,Visual_arts*,0.3,1
1,Military_and_warfare,41.4,24
1,Transportation,22.4,13
1,History,12.1,7
1,Northern_Europe,3.4,2
1,Philosophy_and_religion,3.4,2
1,Technology,3.4,2
1,Visual_arts*,3.4,2
1,Business_and_economics,1.7,1
1,Computing,1.7,1
1,Education,1.7,1
1,Europe*,1.7,1
1,Media*,1.7,1
1,Politics_and_government,1.7,1
2,Military_and_warfare,25.8,32
2,History,23.4,29
2,Politics_and_government,8.1,10
2,Media*,6.5,8
2,Philosophy_and_religion,5.6,7
2,Society,4.0,5
2,Literature,3.2,4
2,Films,3.2,4
2,STEM*,2.4,3
2,Medicine_&_Health,2.4,3
2,Transportation,1.6,2
2,Comics_and_Anime,1.6,2
2,List_Disambig,1.6,2
2,Sports,0.8,1
2,Southern_Europe,0.8,1
2,North_America,0.8,1
2,Africa*,0.8,1
2,Architecture,0.8,1
2,Linguistics,0.8,1
2,Food_and_drink,0.8,1
2,Europe*,0.8,1
2,Engineering,0.8,1
2,Earth_and_environment,0.8,1
2,Business_and_economics,0.8,1
2,Biology,0.8,1
2,Visual_arts*,0.8,1
3,Sports,94.2,49
3,STEM*,3.8,2
3,Business_and_economics,1.9,1
4,Engineering,35.0,14
4,Transportation,27.5,11
4,Business_and_economics,12.5,5
4,Politics_and_government,7.5,3
4,Visual_arts*,5.0,2
4,Architecture,2.5,1
4,Europe*,2.5,1
4,Media*,2.5,1
4,STEM*,2.5,1
4,Sports,2.5,1
5,Media*,26.4,116
5,Films,19.3,85
5,History,11.1,49
5,Military_and_warfare,5.0,22
5,Performing_arts,4.8,21
5,Sports,3.6,16
5,Literature,3.4,15
5,Business_and_economics,3.4,15
5,Politics_and_government,2.7,12
5,Transportation,2.7,12
5,Music,2.5,11
5,Food_and_drink,1.8,8
5,STEM*,1.8,8
5,Europe*,1.6,7
5,Visual_arts*,1.4,6
5,Television,1.4,6
5,Philosophy_and_religion,1.1,5
5,Medicine_&_Health,0.9,4
5,Northern_Europe,0.7,3
5,Education,0.7,3
5,Society,0.7,3
5,Biology,0.5,2
5,Engineering,0.5,2
5,Physics,0.5,2
5,Earth_and_environment,0.5,2
5,Technology,0.5,2
5,Architecture,0.2,1
5,North_America,0.2,1
5,Western_Europe,0.2,1
6,Politics_and_government,40.7,48
6,Sports,12.7,15
6,Media*,8.5,10
6,Performing_arts,5.9,7
6,Business_and_economics,3.4,4
6,History,3.4,4
6,STEM*,2.5,3
6,Transportation,2.5,3
6,Europe*,2.5,3
6,Military_and_warfare,2.5,3
6,Northern_Europe,1.7,2
6,Television,1.7,2
6,Southern_Europe,1.7,2
6,South_America,1.7,2
6,Society,1.7,2
6,Africa*,0.8,1
