,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,663,Apollo 8,663,18,11,36140.12562495594,Q184201
1,911,Archipelago,911,11,34,264661.6757468689,Q33837
2,1110,Demographics of American Samoa,1110,10,0,62491.204878108714,Q5251985
3,1111,Politics of American Samoa,1111,14,0,240612.41503993853,Q971149
4,1112,Economy of American Samoa,1112,8,0,0.0,Q5252010
5,1461,Apollo program,1461,23,11,49485.08961394501,Q46611
6,1774,Apollo 9,1774,21,11,433.50531588581566,Q203651
7,1966,Apollo 10,1966,15,11,16756.406327687244,Q191746
8,3003,Adrian Lamo,3003,6,16,0.0,Q373385
9,3747,Bill Gates,3747,21,11,130898.23294183178,Q5284
10,3785,Bille August,3785,6,17,69702.96631895872,Q315062
11,4054,Battleship,4054,22,1,24426.352057164015,Q182531
12,4349,BBC Red Button,4349,1,22,0.0,Q795594
13,6673,Central Powers,6673,4,1,52816.11689259534,Q152283
14,6700,Cereal,6700,5,14,29703.477684344103,Q12117
15,7507,Chronicle,7507,5,2,79797.49999999997,Q185363
16,8884,Danse Macabre,8884,4,17,42742.563284685086,Q473450
17,9663,Electronics,9663,2,11,18824.0,Q11650
18,9792,Extravehicular activity,9792,11,11,24.580046269519944,Q182020
19,9941,Æthelberht of Kent,9941,2,1,0.0,Q272173
20,11723,Freddy Heineken,11723,4,5,0.0,Q321149
21,12848,Gary Gygax,12848,3,34,11.0,Q25550430
22,13256,Helium,13256,4,11,932.8310444365719,Q560
23,14291,Hussites,14291,2,1,14121.000000000005,Q131372
24,14626,Ingmar Bergman,14626,32,17,45216.52940098679,Q7546
25,14883,Iberian Peninsula,14883,16,2,18818.456338696822,Q12837
26,16421,Kennedy Space Center,16421,11,11,9416.36111111111,Q48821
27,16766,Kent,16766,17,5,261805.19633533753,Q23298
28,18188,L. Frank Baum,18188,3,2,9416.999999999998,Q207544
29,18738,Liv Ullmann,18738,18,17,12850.821888528908,Q191064
30,18896,Human spaceflight,18896,16,11,11624.637097548934,Q752783
31,19948,Monica Lewinsky,19948,4,0,24234.869735401608,Q212659
32,20366,Cuisine of the Midwestern United States,20366,2,14,21828.482091003752,Q5192803
33,21363,History of Nicaragua,21363,2,11,4709.0,Q246968
34,22018,"Nashville, Tennessee",22018,52,8,1603259.406617019,Q23197
35,23347,Paul Allen,23347,7,11,16331.981049331309,Q162005
36,23447,Transportation in the Philippines,23447,2,30,2346.3584645261567,Q14477550
37,24255,Pandemic,24255,45,27,213506.68403824922,Q12184
38,25538,Robyn,25538,9,19,13927.654963139412,Q229445
