,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,18.0,663.0,Apollo 8,1.0000100135803225,Q184201,STEM.Space,663.0,36140.12562495594,11.0,13236.0
1,18.0,663.0,Apollo 8,0.998876452445984,Q184201,History_and_Society.Transportation,663.0,36140.12562495594,11.0,13236.0
2,18.0,663.0,Apollo 8,0.9973783493041992,Q184201,STEM.Technology,663.0,36140.12562495594,11.0,13236.0
3,18.0,663.0,Apollo 8,0.99567848443985,Q184201,STEM.STEM*,663.0,36140.12562495594,11.0,13236.0
4,18.0,663.0,Apollo 8,0.3073680400848389,Q184201,History_and_Society.Society,663.0,36140.12562495594,11.0,13236.0
5,18.0,663.0,Apollo 8,0.0,Q184201,Geography.Regions.Americas.North_America,663.0,36140.12562495594,11.0,13236.0
6,11.0,911.0,Archipelago,0.2120788097381592,Q33837,STEM.STEM*,911.0,264661.6757468689,34.0,24544.0
7,11.0,911.0,Archipelago,0.1097157895565033,Q33837,STEM.Earth_and_environment,911.0,264661.6757468689,34.0,24544.0
8,11.0,911.0,Archipelago,0.0,Q33837,Geography.Geographical,911.0,264661.6757468689,34.0,24544.0
9,10.0,1110.0,Demographics of American Samoa,0.2942249774932861,Q5251985,STEM.STEM*,1110.0,62491.20487810872,0.0,3027.0
10,10.0,1110.0,Demographics of American Samoa,0.1520422399044037,Q5251985,STEM.Technology,1110.0,62491.20487810872,0.0,3027.0
11,10.0,1110.0,Demographics of American Samoa,0.13297423720359802,Q5251985,History_and_Society.Politics_and_government,1110.0,62491.20487810872,0.0,3027.0
12,10.0,1110.0,Demographics of American Samoa,0.11280541121959685,Q5251985,History_and_Society.Business_and_economics,1110.0,62491.20487810872,0.0,3027.0
13,10.0,1110.0,Demographics of American Samoa,0.1097157895565033,Q5251985,History_and_Society.Society,1110.0,62491.20487810872,0.0,3027.0
14,10.0,1110.0,Demographics of American Samoa,0.1067005917429924,Q5251985,Culture.Media.Media*,1110.0,62491.20487810872,0.0,3027.0
15,10.0,1110.0,Demographics of American Samoa,0.0,Q5251985,Geography.Regions.Asia.Asia*,1110.0,62491.20487810872,0.0,3027.0
16,10.0,1110.0,Demographics of American Samoa,0.0,Q5251985,Geography.Regions.Americas.North_America,1110.0,62491.20487810872,0.0,3027.0
17,10.0,1110.0,Demographics of American Samoa,0.0,Q5251985,Geography.Regions.Asia.South_Asia,1110.0,62491.20487810872,0.0,3027.0
18,10.0,1110.0,Demographics of American Samoa,0.0,Q5251985,Geography.Regions.Europe.Europe*,1110.0,62491.20487810872,0.0,3027.0
19,14.0,1111.0,Politics of American Samoa,0.2942249774932861,Q971149,STEM.STEM*,1111.0,240612.41503993853,0.0,1592.0
20,14.0,1111.0,Politics of American Samoa,0.1520422399044037,Q971149,STEM.Technology,1111.0,240612.41503993853,0.0,1592.0
21,14.0,1111.0,Politics of American Samoa,0.13297423720359802,Q971149,History_and_Society.Politics_and_government,1111.0,240612.41503993853,0.0,1592.0
22,14.0,1111.0,Politics of American Samoa,0.11280541121959685,Q971149,History_and_Society.Business_and_economics,1111.0,240612.41503993853,0.0,1592.0
23,14.0,1111.0,Politics of American Samoa,0.1097157895565033,Q971149,History_and_Society.Society,1111.0,240612.41503993853,0.0,1592.0
24,14.0,1111.0,Politics of American Samoa,0.1067005917429924,Q971149,Culture.Media.Media*,1111.0,240612.41503993853,0.0,1592.0
25,14.0,1111.0,Politics of American Samoa,0.0,Q971149,Geography.Regions.Asia.Asia*,1111.0,240612.41503993853,0.0,1592.0
26,14.0,1111.0,Politics of American Samoa,0.0,Q971149,Geography.Regions.Americas.North_America,1111.0,240612.41503993853,0.0,1592.0
27,14.0,1111.0,Politics of American Samoa,0.0,Q971149,Geography.Regions.Asia.South_Asia,1111.0,240612.41503993853,0.0,1592.0
28,14.0,1111.0,Politics of American Samoa,0.0,Q971149,Geography.Regions.Europe.Europe*,1111.0,240612.41503993853,0.0,1592.0
29,8.0,1112.0,Economy of American Samoa,0.960371196269989,Q5252010,History_and_Society.Business_and_economics,1112.0,0.0,0.0,3815.0
30,8.0,1112.0,Economy of American Samoa,0.4898843636512756,Q5252010,Geography.Regions.Oceania,1112.0,0.0,0.0,3815.0
31,8.0,1112.0,Economy of American Samoa,0.4883575310707092,Q5252010,Geography.Geographical,1112.0,0.0,0.0,3815.0
32,23.0,1461.0,Apollo program,0.7490972280502319,Q46611,STEM.Space,1461.0,49485.08961394501,11.0,41798.0
33,23.0,1461.0,Apollo program,0.7310686111450195,Q46611,STEM.STEM*,1461.0,49485.08961394501,11.0,41798.0
34,23.0,1461.0,Apollo program,0.6859594583511353,Q46611,History_and_Society.Transportation,1461.0,49485.08961394501,11.0,41798.0
35,23.0,1461.0,Apollo program,0.6224693655967712,Q46611,STEM.Technology,1461.0,49485.08961394501,11.0,41798.0
36,23.0,1461.0,Apollo program,0.11921291798353195,Q46611,Culture.Media.Media*,1461.0,49485.08961394501,11.0,41798.0
37,23.0,1461.0,Apollo program,0.1067005917429924,Q46611,History_and_Society.Politics_and_government,1461.0,49485.08961394501,11.0,41798.0
38,23.0,1461.0,Apollo program,0.0,Q46611,Geography.Regions.Americas.North_America,1461.0,49485.08961394501,11.0,41798.0
39,23.0,1461.0,Apollo program,0.0,Q46611,Geography.Regions.Europe.Europe*,1461.0,49485.08961394501,11.0,41798.0
40,21.0,1774.0,Apollo 9,1.0000100135803225,Q203651,History_and_Society.Transportation,1774.0,433.50531588581566,11.0,96620.0
41,21.0,1774.0,Apollo 9,1.0000100135803225,Q203651,STEM.Space,1774.0,433.50531588581566,11.0,96620.0
42,21.0,1774.0,Apollo 9,0.9985549449920654,Q203651,STEM.Technology,1774.0,433.50531588581566,11.0,96620.0
43,21.0,1774.0,Apollo 9,0.9970290064811708,Q203651,STEM.STEM*,1774.0,433.50531588581566,11.0,96620.0
44,21.0,1774.0,Apollo 9,0.0,Q203651,Geography.Regions.Americas.North_America,1774.0,433.50531588581566,11.0,96620.0
45,15.0,1966.0,Apollo 10,0.999506652355194,Q191746,STEM.Space,1966.0,16756.406327687244,11.0,19970.0
46,15.0,1966.0,Apollo 10,0.997758150100708,Q191746,History_and_Society.Transportation,1966.0,16756.406327687244,11.0,19970.0
47,15.0,1966.0,Apollo 10,0.994098961353302,Q191746,STEM.Technology,1966.0,16756.406327687244,11.0,19970.0
48,15.0,1966.0,Apollo 10,0.991162657737732,Q191746,STEM.STEM*,1966.0,16756.406327687244,11.0,19970.0
49,15.0,1966.0,Apollo 10,0.0,Q191746,Geography.Regions.Americas.North_America,1966.0,16756.406327687244,11.0,19970.0
