modularity_class,Subtopic,Percentage,Count
0,Media*,34.5,19
0,Music,16.4,9
0,Films,9.1,5
0,Television,9.1,5
0,History,3.6,2
0,Literature,3.6,2
0,Philosophy_and_religion,3.6,2
0,Sports,3.6,2
0,Transportation,3.6,2
0,Business_and_economics,1.8,1
0,Europe*,1.8,1
0,Geographical,1.8,1
0,Linguistics,1.8,1
0,Mathematics,1.8,1
0,Society,1.8,1
0,Visual_arts*,1.8,1
1,Media*,66.3,61
1,History,4.3,4
1,Television,4.3,4
1,Politics_and_government,4.3,4
1,Sports,3.3,3
1,Literature,3.3,3
1,Linguistics,2.2,2
1,Business_and_economics,2.2,2
1,Architecture,1.1,1
1,Visual_arts*,1.1,1
1,Transportation,1.1,1
1,Music,1.1,1
1,Society,1.1,1
1,Performing_arts,1.1,1
1,Entertainment,1.1,1
1,Comics_and_Anime,1.1,1
1,Western_Europe,1.1,1
2,Sports,90.8,109
2,Media*,2.5,3
2,Business_and_economics,1.7,2
2,Europe*,1.7,2
2,Society,1.7,2
2,Southern_Europe,0.8,1
2,Western_Europe,0.8,1
3,Media*,48.9,43
3,Literature,13.6,12
3,Films,9.1,8
3,Television,9.1,8
3,Military_and_warfare,3.4,3
3,Comics_and_Anime,2.3,2
3,History,2.3,2
3,Politics_and_government,2.3,2
3,Society,2.3,2
3,Books,1.1,1
3,Central_America,1.1,1
3,Earth_and_environment,1.1,1
3,North_America,1.1,1
3,STEM*,1.1,1
3,Sports,1.1,1
4,Media*,22.8,13
4,Films,17.5,10
4,Politics_and_government,12.3,7
4,Philosophy_and_religion,7.0,4
4,History,7.0,4
4,Transportation,5.3,3
4,Society,5.3,3
4,Literature,3.5,2
4,Architecture,1.8,1
4,Technology,1.8,1
4,Physics,1.8,1
4,Military_and_warfare,1.8,1
4,Performing_arts,1.8,1
4,Music,1.8,1
4,Europe*,1.8,1
4,Internet_culture,1.8,1
4,Geographical,1.8,1
4,Food_and_drink,1.8,1
4,Western_Europe,1.8,1
5,Media*,32.3,40
5,Films,13.7,17
5,History,11.3,14
5,Performing_arts,9.7,12
5,Visual_arts*,8.1,10
5,Literature,6.5,8
5,Music,4.8,6
5,Television,3.2,4
5,Society,2.4,3
5,Technology,1.6,2
5,Western_Europe,1.6,2
5,Sports,0.8,1
5,Fashion,0.8,1
5,Medicine_&_Health,0.8,1
5,Transportation,0.8,1
5,Food_and_drink,0.8,1
5,Business_and_economics,0.8,1
6,Sports,85.2,52
6,Business_and_economics,6.6,4
6,Politics_and_government,3.3,2
6,Geographical,1.6,1
6,Society,1.6,1
6,Transportation,1.6,1
7,Media*,37.0,17
7,Films,26.1,12
7,Literature,10.9,5
7,History,4.3,2
7,Society,4.3,2
7,Business_and_economics,2.2,1
7,Fashion,2.2,1
7,Internet_culture,2.2,1
7,Music,2.2,1
