,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,2.0,5.0,Ang Lee,0.9991540908813477,Q160726,Culture.Biography.Biography*,5.0,5920.748444706765,1.0
1,2.0,5.0,Ang Lee,0.3775506913661957,Q160726,History_and_Society.Society,5.0,5920.748444706765,1.0
2,2.0,5.0,Ang Lee,0.13297423720359802,Q160726,Culture.Media.Media*,5.0,5920.748444706765,1.0
3,2.0,5.0,Ang Lee,0.11597072333097458,Q160726,Culture.Literature,5.0,5920.748444706765,1.0
4,2.0,5.0,Ang Lee,0.03021936321258545,Q160726,Geography.Regions.Americas.North_America,5.0,5920.748444706765,1.0
5,2.0,5.0,Ang Lee,0.0,Q160726,Geography.Regions.Asia.Asia*,5.0,5920.748444706765,1.0
6,2.0,5.0,Ang Lee,0.0,Q160726,Geography.Regions.Asia.East_Asia,5.0,5920.748444706765,1.0
7,2.0,5.0,Ang Lee,0.0,Q160726,Geography.Regions.Europe.Europe*,5.0,5920.748444706765,1.0
8,2.0,5.0,Ang Lee,0.0,Q160726,Geography.Regions.Europe.Northern_Europe,5.0,5920.748444706765,1.0
9,4.0,153.0,Arvo Pärt,0.9959398508071899,Q189534,Culture.Biography.Biography*,153.0,35117.89077235669,4.0
10,4.0,153.0,Arvo Pärt,0.8774868249893188,Q189534,Culture.Media.Music,153.0,35117.89077235669,4.0
11,4.0,153.0,Arvo Pärt,0.7431780099868774,Q189534,Culture.Media.Media*,153.0,35117.89077235669,4.0
12,4.0,153.0,Arvo Pärt,0.4605437984466553,Q189534,Geography.Regions.Europe.Europe*,153.0,35117.89077235669,4.0
13,4.0,153.0,Arvo Pärt,0.2763098945617676,Q189534,Geography.Regions.Europe.Northern_Europe,153.0,35117.89077235669,4.0
14,4.0,153.0,Arvo Pärt,0.20690405368804932,Q189534,Culture.Biography.Women,153.0,35117.89077235669,4.0
15,4.0,153.0,Arvo Pärt,0.10375863313674927,Q189534,Culture.Performing_arts,153.0,35117.89077235669,4.0
16,6.0,341.0,Achim von Arnim,0.994455099105835,Q70988,Culture.Biography.Biography*,341.0,20834.17159725668,29.0
17,6.0,341.0,Achim von Arnim,0.3344935646057129,Q70988,Geography.Regions.Europe.Western_Europe,341.0,20834.17159725668,29.0
18,6.0,341.0,Achim von Arnim,0.28694121742248535,Q70988,Geography.Regions.Europe.Europe*,341.0,20834.17159725668,29.0
19,6.0,341.0,Achim von Arnim,0.22816647589206696,Q70988,Culture.Literature,341.0,20834.17159725668,29.0
20,6.0,341.0,Achim von Arnim,0.13297423720359802,Q70988,Culture.Media.Media*,341.0,20834.17159725668,29.0
21,8.0,416.0,Altes Reich,0.9972090721130371,Q177819,History_and_Society.History,416.0,21348.912125122337,11.0
22,8.0,416.0,Altes Reich,0.7490972280502319,Q177819,Geography.Regions.Africa.Africa*,416.0,21348.912125122337,11.0
23,8.0,416.0,Altes Reich,0.14805719256401062,Q177819,Geography.Regions.Africa.Northern_Africa,416.0,21348.912125122337,11.0
24,4.0,440.0,Attac,0.4225146472454071,Q118626,History_and_Society.Politics_and_government,440.0,36183.0,20.0
25,4.0,440.0,Attac,0.3415925204753876,Q118626,History_and_Society.Business_and_economics,440.0,36183.0,20.0
26,4.0,440.0,Attac,0.29719679260253906,Q118626,Geography.Regions.Europe.Western_Europe,440.0,36183.0,20.0
27,4.0,440.0,Attac,0.24509501457214355,Q118626,STEM.STEM*,440.0,36183.0,20.0
28,4.0,440.0,Attac,0.21760438585281372,Q118626,Geography.Regions.Europe.Europe*,440.0,36183.0,20.0
29,4.0,440.0,Attac,0.1824355274438858,Q118626,Culture.Media.Media*,440.0,36183.0,20.0
30,4.0,440.0,Attac,0.1778208613395691,Q118626,Culture.Philosophy_and_religion,440.0,36183.0,20.0
31,4.0,440.0,Attac,0.16027602553367615,Q118626,Culture.Visual_arts.Visual_arts*,440.0,36183.0,20.0
32,4.0,440.0,Attac,0.15611489117145538,Q118626,History_and_Society.Society,440.0,36183.0,20.0
33,4.0,440.0,Attac,0.14805719256401062,Q118626,History_and_Society.Education,440.0,36183.0,20.0
34,4.0,440.0,Attac,0.10088862478733063,Q118626,Culture.Literature,440.0,36183.0,20.0
35,5.0,567.0,Bettina von Arnim,0.997894287109375,Q57236,Culture.Biography.Biography*,567.0,9599.101525017344,29.0
36,5.0,567.0,Bettina von Arnim,0.771853506565094,Q57236,Culture.Biography.Women,567.0,9599.101525017344,29.0
37,5.0,567.0,Bettina von Arnim,0.6370407938957214,Q57236,History_and_Society.History,567.0,9599.101525017344,29.0
38,5.0,567.0,Bettina von Arnim,0.538993239402771,Q57236,Culture.Literature,567.0,9599.101525017344,29.0
39,5.0,567.0,Bettina von Arnim,0.3301530351638794,Q57236,Geography.Regions.Europe.Europe*,567.0,9599.101525017344,29.0
40,5.0,567.0,Bettina von Arnim,0.30707721614837646,Q57236,Geography.Regions.Europe.Western_Europe,567.0,9599.101525017344,29.0
41,5.0,567.0,Bettina von Arnim,0.1520422399044037,Q57236,Culture.Media.Media*,567.0,9599.101525017344,29.0
42,5.0,567.0,Bettina von Arnim,0.1067005917429924,Q57236,History_and_Society.Society,567.0,9599.101525017344,29.0
43,2.0,645.0,Bata Illic,0.994455099105835,Q810689,Culture.Biography.Biography*,645.0,8800.313710924609,3.0
44,2.0,645.0,Bata Illic,0.320831298828125,Q810689,Culture.Media.Music,645.0,8800.313710924609,3.0
45,2.0,645.0,Bata Illic,0.275139719247818,Q810689,Culture.Media.Media*,645.0,8800.313710924609,3.0
46,2.0,645.0,Bata Illic,0.19826446676254272,Q810689,Geography.Regions.Europe.Europe*,645.0,8800.313710924609,3.0
47,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Southern_Europe,645.0,8800.313710924609,3.0
48,2.0,645.0,Bata Illic,0.0,Q810689,Geography.Regions.Europe.Western_Europe,645.0,8800.313710924609,3.0
49,6.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,30692.78559880709,4.0
50,6.0,646.0,Bernhard Grzimek,0.08411114120483398,Q65906,Geography.Regions.Europe.Europe*,646.0,30692.78559880709,4.0
51,6.0,646.0,Bernhard Grzimek,0.03021936321258545,Q65906,Geography.Regions.Europe.Western_Europe,646.0,30692.78559880709,4.0
52,4.0,779.0,Linearbandkeramische Kultur,0.9770326614379883,Q806348,History_and_Society.History,779.0,17391.989415250333,3.0
53,4.0,779.0,Linearbandkeramische Kultur,0.270853506565094,Q806348,Geography.Regions.Europe.Europe*,779.0,17391.989415250333,3.0
54,4.0,779.0,Linearbandkeramische Kultur,0.22388027811050415,Q806348,Geography.Regions.Europe.Eastern_Europe,779.0,17391.989415250333,3.0
55,4.0,779.0,Linearbandkeramische Kultur,0.0,Q806348,Geography.Regions.Europe.Western_Europe,779.0,17391.989415250333,3.0
56,3.0,849.0,Caracalla,0.9715740084648132,Q1446,Culture.Biography.Biography*,849.0,12066.0,11.0
57,3.0,849.0,Caracalla,0.9525841474533081,Q1446,History_and_Society.History,849.0,12066.0,11.0
