,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,2.0,5.0,Ang Lee,0.3775506913661957,Q160726,History_and_Society.Society,5.0,5920.748444706765,1.0,2692.0,0.7551013827323914,History_and_Society,Society
1,4.0,153.0,Arvo Pärt,0.8774868249893188,Q189534,Culture.Media.Music,153.0,35117.89077235669,4.0,2473.0,3.5099472999572754,Culture,Music
2,6.0,341.0,Achim von Arnim,0.22816647589206696,Q70988,Culture.Literature,341.0,20834.17159725668,29.0,2190.0,1.3689988553524017,Culture,Literature
3,8.0,416.0,Altes Reich,0.9972090721130372,Q177819,History_and_Society.History,416.0,21348.912125122337,11.0,2870.0,7.977672576904298,History_and_Society,History
4,4.0,440.0,Attac,0.4225146472454071,Q118626,History_and_Society.Politics_and_government,440.0,36183.0,20.0,3050.0,1.6900585889816284,History_and_Society,Politics_and_government
5,5.0,567.0,Bettina von Arnim,0.6370407938957214,Q57236,History_and_Society.History,567.0,9599.101525017344,29.0,11626.0,3.185203969478607,History_and_Society,History
6,2.0,645.0,Bata Illic,0.320831298828125,Q810689,Culture.Media.Music,645.0,8800.313710924609,3.0,2578.0,0.64166259765625,Culture,Music
7,6.0,646.0,Bernhard Grzimek,0.996837317943573,Q65906,Culture.Biography.Biography*,646.0,30692.78559880709,4.0,3601.0,0.0,Culture,Biography*
8,4.0,779.0,Linearbandkeramische Kultur,0.9770326614379884,Q806348,History_and_Society.History,779.0,17391.989415250333,3.0,2913.0,3.9081306457519536,History_and_Society,History
9,3.0,849.0,Caracalla,0.952584147453308,Q1446,History_and_Society.History,849.0,12066.0,11.0,3008.0,2.857752442359924,History_and_Society,History
10,3.0,895.0,Castel del Monte,0.6513648629188538,Q215897,Culture.Visual_arts.Visual_arts*,895.0,12066.0,11.0,3065.0,1.9540945887565613,Culture,Visual_arts*
