modularity_class,Subtopic,Percentage,Count
0,Media*,36.2,198
0,History,25.8,141
0,Films,12.4,68
0,Literature,5.7,31
0,Performing_arts,4.0,22
0,Television,2.4,13
0,Music,1.8,10
0,Military_and_warfare,1.6,9
0,Western_Europe,1.5,8
0,Transportation,1.3,7
0,Sports,1.1,6
0,Society,0.9,5
0,Visual_arts*,0.9,5
0,Europe*,0.7,4
0,Business_and_economics,0.7,4
0,Engineering,0.4,2
0,Biology,0.4,2
0,Eastern_Europe,0.4,2
0,Earth_and_environment,0.4,2
0,Books,0.2,1
0,Philosophy_and_religion,0.2,1
0,STEM*,0.2,1
0,Politics_and_government,0.2,1
0,Geographical,0.2,1
0,Computing,0.2,1
0,Linguistics,0.2,1
0,Architecture,0.2,1
1,Media*,48.4,45
1,Films,17.2,16
1,Sports,7.5,7
1,Society,3.2,3
1,Music,3.2,3
1,Biology,2.2,2
1,Performing_arts,2.2,2
1,Television,2.2,2
1,Fashion,2.2,2
1,History,2.2,2
1,Literature,2.2,2
1,Radio,1.1,1
1,Medicine_&_Health,1.1,1
1,Military_and_warfare,1.1,1
1,Business_and_economics,1.1,1
1,Linguistics,1.1,1
1,Engineering,1.1,1
1,Visual_arts*,1.1,1
2,Military_and_warfare,19.3,21
2,Transportation,17.4,19
2,Politics_and_government,12.8,14
2,History,11.9,13
2,Business_and_economics,7.3,8
2,Technology,6.4,7
2,Media*,4.6,5
2,Geographical,3.7,4
2,Society,3.7,4
2,Central_America,2.8,3
2,Philosophy_and_religion,1.8,2
2,STEM*,1.8,2
2,South_America,0.9,1
2,Television,0.9,1
2,Biology,0.9,1
2,Literature,0.9,1
2,Linguistics,0.9,1
2,Films,0.9,1
2,Western_Europe,0.9,1
3,Media*,28.9,48
3,Music,24.7,41
3,Sports,9.6,16
3,Television,6.0,10
3,Performing_arts,5.4,9
3,Western_Europe,4.8,8
3,History,4.2,7
3,Films,3.0,5
3,Transportation,1.8,3
3,Society,1.8,3
3,Politics_and_government,1.2,2
3,Business_and_economics,1.2,2
3,Literature,1.2,2
3,Visual_arts*,0.6,1
3,STEM*,0.6,1
3,Architecture,0.6,1
3,North_America,0.6,1
3,Biology,0.6,1
3,Medicine_&_Health,0.6,1
3,List_Disambig,0.6,1
3,Fashion,0.6,1
3,Europe*,0.6,1
3,Military_and_warfare,0.6,1
4,Media*,42.5,204
4,History,18.1,87
4,Films,6.9,33
4,Literature,4.8,23
4,Television,2.9,14
4,Performing_arts,2.5,12
4,Music,2.5,12
4,Society,2.3,11
4,Military_and_warfare,2.1,10
4,Visual_arts*,1.7,8
4,Western_Europe,1.7,8
4,Politics_and_government,1.5,7
4,Sports,1.5,7
4,Business_and_economics,1.2,6
4,Europe*,1.0,5
4,STEM*,0.8,4
4,Philosophy_and_religion,0.8,4
4,Architecture,0.8,4
