,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class
0,19.0,44.0,Anni 1930,0.9867871999740601,Q35702,History_and_Society.History,44.0,398769.4201950365,2.0
1,3.0,310.0,Arcipelago toscano,0.7773098945617676,Q212203,Geography.Regions.Europe.Europe*,310.0,10255.650262792646,6.0
2,3.0,310.0,Arcipelago toscano,0.6513648629188538,Q212203,Geography.Geographical,310.0,10255.650262792646,6.0
3,3.0,310.0,Arcipelago toscano,0.6001983880996704,Q212203,Geography.Regions.Europe.Southern_Europe,310.0,10255.650262792646,6.0
4,1.0,418.0,Antimonio,0.9863731861114502,Q1099,STEM.STEM*,418.0,0.0,6.0
5,1.0,418.0,Antimonio,0.9511522054672241,Q1099,STEM.Chemistry,418.0,0.0,6.0
6,1.0,418.0,Antimonio,0.13297423720359802,Q1099,STEM.Earth_and_environment,418.0,0.0,6.0
7,1.0,418.0,Antimonio,0.10088862478733063,Q1099,History_and_Society.Society,418.0,0.0,6.0
8,3.0,1361.0,Cristallo,0.8596737384796143,Q43533,STEM.STEM*,1361.0,49779.0,6.0
9,3.0,1361.0,Cristallo,0.20182321965694427,Q43533,STEM.Physics,1361.0,49779.0,6.0
10,3.0,1361.0,Cristallo,0.16452647745609283,Q43533,STEM.Chemistry,1361.0,49779.0,6.0
11,3.0,1361.0,Cristallo,0.15611489117145538,Q43533,STEM.Biology,1361.0,49779.0,6.0
12,3.0,1361.0,Cristallo,0.15611489117145538,Q43533,STEM.Medicine_&_Health,1361.0,49779.0,6.0
13,3.0,1361.0,Cristallo,0.13297423720359802,Q43533,STEM.Engineering,1361.0,49779.0,6.0
14,3.0,1361.0,Cristallo,0.1294127255678177,Q43533,STEM.Earth_and_environment,1361.0,49779.0,6.0
15,3.0,1361.0,Cristallo,0.11921291798353195,Q43533,STEM.Technology,1361.0,49779.0,6.0
16,3.0,1361.0,Cristallo,0.11280541121959686,Q43533,History_and_Society.Society,1361.0,49779.0,6.0
17,9.0,2286.0,Irlanda (isola),0.9841036200523376,Q22890,Geography.Regions.Europe.Europe*,2286.0,49029.63385108549,7.0
18,9.0,2286.0,Irlanda (isola),0.9748311638832092,Q22890,Geography.Regions.Europe.Northern_Europe,2286.0,49029.63385108549,7.0
19,9.0,2286.0,Irlanda (isola),0.8903042674064636,Q22890,Geography.Geographical,2286.0,49029.63385108549,7.0
20,9.0,2286.0,Irlanda (isola),0.13297423720359802,Q22890,History_and_Society.History,2286.0,49029.63385108549,7.0
21,3.0,2368.0,Giochi della III Olimpiade,0.9783946871757507,Q8098,Culture.Sports,2368.0,14952.0,22.0
22,3.0,2368.0,Giochi della III Olimpiade,0.0,Q8098,Geography.Regions.Americas.North_America,2368.0,14952.0,22.0
23,3.0,2368.0,Giochi della III Olimpiade,0.0,Q8098,Geography.Regions.Europe.Europe*,2368.0,14952.0,22.0
24,16.0,2516.0,Letteratura,0.3276783227920532,Q8242,Culture.Philosophy_and_religion,2516.0,143763.5292357608,2.0
25,16.0,2516.0,Letteratura,0.29422497749328613,Q8242,History_and_Society.Society,2516.0,143763.5292357608,2.0
26,16.0,2516.0,Letteratura,0.2509227991104126,Q8242,STEM.STEM*,2516.0,143763.5292357608,2.0
27,16.0,2516.0,Letteratura,0.21207880973815918,Q8242,History_and_Society.Politics_and_government,2516.0,143763.5292357608,2.0
28,16.0,2516.0,Letteratura,0.11921291798353195,Q8242,History_and_Society.History,2516.0,143763.5292357608,2.0
29,2.0,2548.0,Luiz Inácio Lula da Silva,0.9946250915527344,Q37181,Culture.Biography.Biography*,2548.0,0.0,9.0
30,2.0,2548.0,Luiz Inácio Lula da Silva,0.5621865391731262,Q37181,History_and_Society.Politics_and_government,2548.0,0.0,9.0
31,2.0,2548.0,Luiz Inácio Lula da Silva,0.3344935646057129,Q37181,Geography.Regions.Americas.South_America,2548.0,0.0,9.0
32,2.0,2548.0,Luiz Inácio Lula da Silva,0.19194278120994568,Q37181,History_and_Society.Military_and_warfare,2548.0,0.0,9.0
33,2.0,2548.0,Luiz Inácio Lula da Silva,0.12253321707248688,Q37181,History_and_Society.Society,2548.0,0.0,9.0
34,2.0,2548.0,Luiz Inácio Lula da Silva,0.11597072333097458,Q37181,STEM.STEM*,2548.0,0.0,9.0
35,2.0,2548.0,Luiz Inácio Lula da Silva,0.0,Q37181,Geography.Regions.Europe.Europe*,2548.0,0.0,9.0
36,2.0,2548.0,Luiz Inácio Lula da Silva,0.0,Q37181,Geography.Regions.Europe.Southern_Europe,2548.0,0.0,9.0
37,2.0,2548.0,Luiz Inácio Lula da Silva,0.0,Q37181,Geography.Regions.Asia.Asia*,2548.0,0.0,9.0
38,2.0,2548.0,Luiz Inácio Lula da Silva,0.0,Q37181,Geography.Regions.Americas.North_America,2548.0,0.0,9.0
39,8.0,2862.0,Massimo Serato,0.9987651705741882,Q698211,Culture.Biography.Biography*,2862.0,73006.13523628331,4.0
40,8.0,2862.0,Massimo Serato,0.0,Q698211,Geography.Regions.Europe.Europe*,2862.0,73006.13523628331,4.0
41,8.0,2862.0,Massimo Serato,0.0,Q698211,Geography.Regions.Europe.Southern_Europe,2862.0,73006.13523628331,4.0
42,37.0,3188.0,Oscar al miglior attore,0.9511522054672241,Q103916,Culture.Media.Films,3188.0,37008.79441024657,2.0
43,37.0,3188.0,Oscar al miglior attore,0.8354935646057129,Q103916,Culture.Media.Media*,3188.0,37008.79441024657,2.0
44,37.0,3188.0,Oscar al miglior attore,0.5775054097175598,Q103916,History_and_Society.Society,3188.0,37008.79441024657,2.0
45,37.0,3188.0,Oscar al miglior attore,0.1294127255678177,Q103916,Culture.Literature,3188.0,37008.79441024657,2.0
46,3.0,3345.0,Pioltello,1.0000100135803223,Q42785,Geography.Regions.Europe.Europe*,3345.0,3082.9786799242406,6.0
47,3.0,3345.0,Pioltello,1.0000100135803223,Q42785,Geography.Regions.Europe.Southern_Europe,3345.0,3082.9786799242406,6.0
48,12.0,3436.0,Provincia di Lodi,0.8519628047943115,Q16201,Geography.Regions.Europe.Europe*,3436.0,107616.8209695062,6.0
49,12.0,3436.0,Provincia di Lodi,0.6654205918312073,Q16201,Geography.Regions.Europe.Southern_Europe,3436.0,107616.8209695062,6.0
50,12.0,3532.0,Provincia di Frosinone,0.8634016513824463,Q16181,Geography.Regions.Europe.Europe*,3532.0,296479.911458303,6.0
51,12.0,3532.0,Provincia di Frosinone,0.7186043858528137,Q16181,Geography.Regions.Europe.Southern_Europe,3532.0,296479.911458303,6.0
52,12.0,3532.0,Provincia di Frosinone,0.14805719256401062,Q16181,Geography.Regions.Europe.Western_Europe,3532.0,296479.911458303,6.0
53,12.0,3532.0,Provincia di Frosinone,0.1259327530860901,Q16181,Geography.Regions.Asia.Asia*,3532.0,296479.911458303,6.0
54,12.0,3532.0,Provincia di Frosinone,0.10375863313674927,Q16181,Geography.Regions.Europe.Eastern_Europe,3532.0,296479.911458303,6.0
55,12.0,3532.0,Provincia di Frosinone,0.10088862478733063,Q16181,Geography.Geographical,3532.0,296479.911458303,6.0
56,61.0,3619.0,Pop rock,0.8740872144699097,Q484641,Culture.Media.Music,3619.0,191058.33764496306,1.0
57,61.0,3619.0,Pop rock,0.6723417043685913,Q484641,Culture.Media.Media*,3619.0,191058.33764496306,1.0
58,61.0,3619.0,Pop rock,0.0,Q484641,Geography.Regions.Europe.Europe*,3619.0,191058.33764496306,1.0
59,2.0,3669.0,Richard Feynman,0.9996179938316345,Q39246,Culture.Biography.Biography*,3669.0,4986.0,9.0
60,2.0,3669.0,Richard Feynman,0.839743971824646,Q39246,STEM.STEM*,3669.0,4986.0,9.0
61,2.0,3669.0,Richard Feynman,0.7663036584854126,Q39246,STEM.Physics,3669.0,4986.0,9.0
62,2.0,3669.0,Richard Feynman,0.11921291798353195,Q39246,History_and_Society.Military_and_warfare,3669.0,4986.0,9.0
63,2.0,3669.0,Richard Feynman,0.05348043346405029,Q39246,Geography.Regions.Americas.North_America,3669.0,4986.0,9.0
64,2.0,3669.0,Richard Feynman,0.0,Q39246,Geography.Regions.Europe.Europe*,3669.0,4986.0,9.0
65,2.0,3669.0,Richard Feynman,0.0,Q39246,Geography.Regions.Europe.Western_Europe,3669.0,4986.0,9.0
66,18.0,3680.0,Rote Armee Fraktion,0.5621865391731262,Q102734,History_and_Society.Politics_and_government,3680.0,131790.87867137502,5.0
67,18.0,3680.0,Rote Armee Fraktion,0.46102678775787354,Q102734,History_and_Society.Military_and_warfare,3680.0,131790.87867137502,5.0
68,18.0,3680.0,Rote Armee Fraktion,0.3140605390071869,Q102734,History_and_Society.Society,3680.0,131790.87867137502,5.0
69,18.0,3680.0,Rote Armee Fraktion,0.21207880973815918,Q102734,History_and_Society.Business_and_economics,3680.0,131790.87867137502,5.0
70,18.0,3680.0,Rote Armee Fraktion,0.21207880973815918,Q102734,Culture.Philosophy_and_religion,3680.0,131790.87867137502,5.0
71,18.0,3680.0,Rote Armee Fraktion,0.10088862478733063,Q102734,History_and_Society.History,3680.0,131790.87867137502,5.0
72,18.0,3680.0,Rote Armee Fraktion,0.06118653917312622,Q102734,Geography.Regions.Europe.Europe*,3680.0,131790.87867137502,5.0
73,18.0,3680.0,Rote Armee Fraktion,0.0,Q102734,Geography.Regions.Europe.Western_Europe,3680.0,131790.87867137502,5.0
74,5.0,3681.0,Royal Air Force,0.9241518378257751,Q165862,History_and_Society.Military_and_warfare,3681.0,18393.861020570963,9.0
75,5.0,3681.0,Royal Air Force,0.04574816131591797,Q165862,Geography.Regions.Europe.Europe*,3681.0,18393.861020570963,9.0
76,5.0,3681.0,Royal Air Force,0.0,Q165862,Geography.Regions.Europe.Northern_Europe,3681.0,18393.861020570963,9.0
77,5.0,3681.0,Royal Air Force,0.0,Q165862,Geography.Regions.Asia.Asia*,3681.0,18393.861020570963,9.0
78,5.0,3891.0,Sperlonga,1.0000100135803223,Q128217,Geography.Regions.Europe.Europe*,3891.0,27184.704664546363,6.0
79,5.0,3891.0,Sperlonga,1.0000100135803223,Q128217,Geography.Regions.Europe.Southern_Europe,3891.0,27184.704664546363,6.0
80,2.0,3892.0,Salute,0.771853506565094,Q12147,STEM.STEM*,3892.0,1198.3950477215194,30.0
81,2.0,3892.0,Salute,0.5078218579292297,Q12147,STEM.Medicine_&_Health,3892.0,1198.3950477215194,30.0
82,2.0,3892.0,Salute,0.33459946513175964,Q12147,History_and_Society.Society,3892.0,1198.3950477215194,30.0
