modularity_class,Subtopic,Percentage,Count
0,Transportation,63.6,7
0,Military_and_warfare,18.2,2
0,Engineering,9.1,1
0,Visual_arts*,9.1,1
1,Society,69.1,56
1,Military_and_warfare,8.6,7
1,Philosophy_and_religion,4.9,4
1,History,3.7,3
1,Films,2.5,2
1,Media*,2.5,2
1,Visual_arts*,2.5,2
1,Business_and_economics,1.2,1
1,Computing,1.2,1
1,Europe*,1.2,1
1,Literature,1.2,1
1,Politics_and_government,1.2,1
2,Society,39.9,139
2,Media*,24.4,85
2,Military_and_warfare,13.8,48
2,Films,8.0,28
2,Performing_arts,3.4,12
2,Music,2.9,10
2,History,2.6,9
2,Transportation,0.9,3
2,Literature,0.9,3
2,Sports,0.6,2
2,Visual_arts*,0.3,1
2,Television,0.3,1
2,Business_and_economics,0.3,1
2,Politics_and_government,0.3,1
2,Central_Asia,0.3,1
2,Geographical,0.3,1
2,Fashion,0.3,1
2,Europe*,0.3,1
2,Western_Europe,0.3,1
3,Sports,63.3,19
3,Society,33.3,10
3,Military_and_warfare,3.3,1
4,Sports,89.0,251
4,Society,7.4,21
4,Business_and_economics,1.4,4
4,Europe*,0.4,1
4,Geographical,0.4,1
4,Media*,0.4,1
4,Military_and_warfare,0.4,1
4,Music,0.4,1
4,Visual_arts*,0.4,1
5,Transportation,25.5,37
5,Engineering,20.0,29
5,Military_and_warfare,12.4,18
5,Society,9.7,14
5,Politics_and_government,8.3,12
5,Media*,2.8,4
5,Sports,2.8,4
5,Technology,2.1,3
5,Visual_arts*,2.1,3
5,Business_and_economics,2.1,3
5,Asia*,2.1,3
5,Linguistics,1.4,2
5,History,1.4,2
5,STEM*,1.4,2
5,Chemistry,1.4,2
5,Space,1.4,2
5,Biology,1.4,2
5,Architecture,0.7,1
5,Southeast_Asia,0.7,1
5,Africa*,0.7,1
6,History,26.7,8
6,Philosophy_and_religion,20.0,6
6,Politics_and_government,10.0,3
6,Society,6.7,2
6,Southern_Europe,6.7,2
6,Africa*,3.3,1
6,Engineering,3.3,1
6,Europe*,3.3,1
6,Geographical,3.3,1
6,Media*,3.3,1
6,Military_and_warfare,3.3,1
6,STEM*,3.3,1
6,Sports,3.3,1
6,Technology,3.3,1
7,Politics_and_government,21.8,27
7,Society,18.5,23
7,Technology,16.9,21
7,Education,9.7,12
7,Military_and_warfare,9.7,12
7,Media*,6.5,8
7,Medicine_&_Health,4.8,6
7,Business_and_economics,2.4,3
7,Music,1.6,2
7,Films,1.6,2
7,Sports,1.6,2
7,Chemistry,0.8,1
7,Literature,0.8,1
7,History,0.8,1
7,Engineering,0.8,1
7,Transportation,0.8,1
7,Western_Europe,0.8,1
8,Military_and_warfare,40.5,34
8,Society,11.9,10
8,Media*,10.7,9
8,Films,8.3,7
8,Sports,7.1,6
8,Computing,3.6,3
8,History,3.6,3
8,Politics_and_government,3.6,3
8,Literature,2.4,2
8,Business_and_economics,1.2,1
8,Entertainment,1.2,1
8,Music,1.2,1
8,STEM*,1.2,1
8,Space,1.2,1
8,Technology,1.2,1
8,Transportation,1.2,1
9,Sports,95.1,39
9,Music,2.4,1
9,Society,2.4,1
10,Sports,78.9,30
10,Films,7.9,3
10,Politics_and_government,7.9,3
10,Geographical,2.6,1
10,Technology,2.6,1
11,Society,33.3,10
11,Philosophy_and_religion,26.7,8
11,Military_and_warfare,13.3,4
11,History,10.0,3
11,Politics_and_government,6.7,2
11,List_Disambig,3.3,1
11,STEM*,3.3,1
11,Visual_arts*,3.3,1
12,Media*,42.4,14
12,Films,21.2,7
12,Music,15.2,5
12,Literature,6.1,2
12,Linguistics,3.0,1
12,Performing_arts,3.0,1
12,Society,3.0,1
12,Technology,3.0,1
12,Transportation,3.0,1
13,Society,31.4,22
13,Media*,17.1,12
13,Military_and_warfare,17.1,12
13,Films,12.9,9
13,Literature,5.7,4
13,Music,5.7,4
13,Performing_arts,2.9,2
13,Politics_and_government,2.9,2
13,Books,1.4,1
13,History,1.4,1
13,STEM*,1.4,1
14,History,66.7,10
14,Literature,13.3,2
14,Linguistics,6.7,1
14,Media*,6.7,1
14,Performing_arts,6.7,1
15,Society,56.0,28
15,Literature,10.0,5
15,Media*,10.0,5
15,Military_and_warfare,10.0,5
15,History,4.0,2
15,Biology,2.0,1
15,Films,2.0,1
15,Medicine_&_Health,2.0,1
15,Philosophy_and_religion,2.0,1
15,STEM*,2.0,1
16,Media*,36.5,19
16,Films,23.1,12
16,Military_and_warfare,7.7,4
16,Society,5.8,3
16,Visual_arts*,5.8,3
16,Music,3.8,2
