,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,5.0,1179.0,"Филозов, Альберт Леонидович",0.3276783227920532,Q3391400,History_and_Society.Society,2298.04564115487,2.0,2800.0,1.6383916139602661,History_and_Society,Society
1,3.0,1182.0,"Стриженов, Глеб Александрович",0.3140605390071869,Q4443978,History_and_Society.Military_and_warfare,1568.3755257101334,2.0,2579.0,0.9421816170215607,History_and_Society,Military_and_warfare
2,24.0,1470.0,Индонезия,0.8080772161483765,Q252,Geography.Regions.Asia.Asia*,223427.08748439825,5.0,33531.0,0.0,Geography,Asia*
3,3.0,1644.0,"Чирков, Борис Петрович",0.6224693655967712,Q584450,History_and_Society.Military_and_warfare,18670.20124526972,17.0,4569.0,1.8674080967903137,History_and_Society,Military_and_warfare
4,4.0,1868.0,Центральноафриканская Республика,0.11597072333097458,Q929,History_and_Society.Society,29878.185716969638,5.0,13839.0,0.4638828933238983,History_and_Society,Society
5,4.0,2768.0,Коморы,0.12253321707248688,Q970,History_and_Society.Society,11393.0,6.0,2851.0,0.4901328682899475,History_and_Society,Society
6,1.0,3641.0,Учкудук,0.983095109462738,Q6364,Geography.Regions.Asia.Central_Asia,0.0,2.0,3712.0,0.0,Geography,Central_Asia
7,3.0,4089.0,Керченский пролив,0.7057950496673584,Q187890,History_and_Society.Society,0.0,11.0,3794.0,2.117385149002075,History_and_Society,Society
8,2.0,6224.0,Аболиционизм,0.9966334104537964,Q169390,History_and_Society.Society,1903.0,7.0,8898.0,1.9932668209075928,History_and_Society,Society
9,1.0,9812.0,Хаб,0.9124462008476256,Q475436,Culture.Linguistics,0.0,5.0,3424.0,0.9124462008476256,Culture,Linguistics
10,2.0,9998.0,РЖД Арена,0.9808859825134276,Q595937,History_and_Society.Society,1903.0,4.0,2338.0,1.9617719650268552,History_and_Society,Society
11,2.0,10478.0,Пионер,0.5544804334640503,Q7196871,Culture.Linguistics,39292.25761533378,16.0,3222.0,1.1089608669281006,Culture,Linguistics
12,7.0,12108.0,Автономная церковь,0.998977780342102,Q2654450,Culture.Philosophy_and_religion,4755.969913419914,26.0,1732.0,6.992844462394714,Culture,Philosophy_and_religion
13,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.7431780099868774,Q493302,History_and_Society.Politics_and_government,5382.618412295853,7.0,2668.0,2.2295340299606323,History_and_Society,Politics_and_government
14,2.0,14035.0,Террор,0.9983615279197692,Q13648784,History_and_Society.Politics_and_government,7600.0,7.0,3478.0,1.9967230558395384,History_and_Society,Politics_and_government
15,39.0,14097.0,Террористический акт в Беслане,0.7248802781105042,Q193733,History_and_Society.Politics_and_government,245323.48938792906,7.0,64095.0,28.270330846309662,History_and_Society,Politics_and_government
16,5.0,14483.0,Список российских военных объектов за рубежом,0.9972950220108032,Q2850327,History_and_Society.Military_and_warfare,25638.33785575368,5.0,3272.0,4.986475110054016,History_and_Society,Military_and_warfare
17,4.0,14493.0,"Саган, Франсуаза",0.8311530351638794,Q1646,Culture.Literature,22148.34288170657,17.0,5162.0,3.3246121406555176,Culture,Literature
18,13.0,16010.0,Керчь,0.3998216390609741,Q157065,History_and_Society.Society,95441.72021272774,11.0,263738.0,5.197681307792664,History_and_Society,Society
19,7.0,16528.0,"Гараж (фильм, 1979)",0.9539760947227478,Q1212842,Culture.Media.Films,12659.096062919036,2.0,3320.0,6.677832663059235,Culture,Films
20,3.0,16609.0,"Арафат, Ясир",0.4921981394290924,Q34211,History_and_Society.Military_and_warfare,7603.0,19.0,3120.0,1.4765944182872772,History_and_Society,Military_and_warfare
21,1.0,18014.0,Флувоксамин,0.9994029402732848,Q409236,STEM.Medicine_&_Health,0.0,7.0,3616.0,0.9994029402732848,STEM,Medicine_&_Health
22,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.94500470161438,Q181659,Culture.Literature,0.0,8.0,2792.0,0.94500470161438,Culture,Literature
23,7.0,19346.0,Христианско-демократический союз Германии,0.7248802781105042,Q49762,History_and_Society.Politics_and_government,13299.0,5.0,4097.0,5.074161946773529,History_and_Society,Politics_and_government
24,4.0,20851.0,Алапаевск,0.9836069941520692,Q103212,History_and_Society.Society,5706.0,22.0,2822.0,3.934427976608277,History_and_Society,Society
25,7.0,21234.0,Турбореактивный двигатель,0.6001983880996704,Q723916,History_and_Society.Transportation,17038.177723169912,5.0,3545.0,4.201388716697693,History_and_Society,Transportation
26,4.0,21237.0,"Пелевин, Виктор Олегович",0.585111141204834,Q246722,History_and_Society.Society,15187.0,15.0,93062.0,2.340444564819336,History_and_Society,Society
27,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.9344051480293274,Q4205750,Culture.Media.Media*,3805.0,2.0,4255.0,4.672025740146637,Culture,Media*
28,4.0,22206.0,Палестинская национальная администрация,0.3702353835105896,Q42620,History_and_Society.History,8278.576693320398,22.0,2899.0,1.4809415340423584,History_and_Society,History
29,4.0,22512.0,Партия регионов,0.7431780099868774,Q4266,History_and_Society.Politics_and_government,25212.4964644262,22.0,3628.0,2.9727120399475098,History_and_Society,Politics_and_government
30,5.0,22532.0,"Тигипко, Сергей Леонидович",0.1732981950044632,Q379720,History_and_Society.Business_and_economics,17076.0,22.0,4965.0,0.866490975022316,History_and_Society,Business_and_economics
31,5.0,22732.0,"Ван Сент, Гас",0.16886694729328156,Q25186,Culture.Media.Media*,37388.64182892881,7.0,2993.0,0.8443347364664078,Culture,Media*
32,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.4921981394290924,Q211551,History_and_Society.Society,5703.0,7.0,0.0,0.9843962788581848,History_and_Society,Society
33,2.0,24022.0,Монофизитство,0.7186043858528137,Q183091,History_and_Society.History,0.0,26.0,2974.0,1.4372087717056274,History_and_Society,History
34,2.0,24506.0,Карс,0.16452647745609286,Q127063,History_and_Society.Society,45137.35046679679,11.0,3026.0,0.3290529549121857,History_and_Society,Society
35,3.0,24606.0,Кукушка (фильм),0.9149109721183776,Q387140,Culture.Media.Media*,0.0,2.0,2786.0,2.7447329163551326,Culture,Media*
36,3.0,24935.0,Уральский автомобильный завод,0.7931159734725952,Q1473229,History_and_Society.Society,20833.0,25.0,3832.0,2.3793479204177856,History_and_Society,Society
37,2.0,25175.0,"Пауэрс, Фрэнсис Гэри",0.9173126816749572,Q309840,History_and_Society.Military_and_warfare,0.0,8.0,3295.0,1.8346253633499143,History_and_Society,Military_and_warfare
38,3.0,25375.0,"Ким, Юлий Черсанович",0.4688006341457367,Q750943,History_and_Society.Society,15433.17016959103,17.0,3047.0,1.40640190243721,History_and_Society,Society
39,18.0,25804.0,Авиационная катастрофа,0.9993433356285096,Q3002150,STEM.Engineering,20831.887178025023,5.0,3139.0,17.988180041313175,STEM,Engineering
40,80.0,30028.0,"Караченцов, Николай Петрович",0.5156299471855164,Q2365826,History_and_Society.Society,409432.2261329128,2.0,1034257.0,41.25039577484131,History_and_Society,Society
41,1.0,30763.0,Трансформатор Теслы,0.7490972280502319,Q622424,STEM.Technology,0.0,12.0,3456.0,0.7490972280502319,STEM,Technology
42,3.0,30839.0,"Мирный, Максим Николаевич",1.0000100135803225,Q221359,Culture.Sports,3805.0,5.0,1882.0,3.0000300407409677,Culture,Sports
43,4.0,32416.0,"Наумов, Владимир Наумович",0.5544804334640503,Q2360791,History_and_Society.Society,40784.01269894833,22.0,4395.0,2.217921733856201,History_and_Society,Society
44,2.0,32421.0,"Ростоцкий, Станислав Иосифович",0.4455395638942719,Q734925,History_and_Society.Military_and_warfare,1903.0,2.0,2539.0,0.8910791277885438,History_and_Society,Military_and_warfare
45,3.0,33035.0,"Буковский, Владимир Константинович",0.9344051480293274,Q360471,History_and_Society.Society,6.5,1.0,3419.0,2.803215444087982,History_and_Society,Society
46,10.0,34233.0,"Слуцкая, Ирина Эдуардовна",0.9908843636512756,Q231590,Culture.Sports,201.35888197215846,9.0,3751.0,9.908843636512756,Culture,Sports
47,1.0,34642.0,Яуза,0.946606695652008,Q1126808,History_and_Society.Society,0.0,17.0,2514.0,0.946606695652008,History_and_Society,Society
48,9.0,35845.0,"Родченко, Александр Михайлович",0.7879412174224854,Q312631,Culture.Visual_arts.Visual_arts*,7597.333333333332,21.0,15529.0,7.091470956802368,Culture,Visual_arts*
49,19.0,35987.0,Юнона и Авось (спектакль),0.9284188151359558,Q4534601,Culture.Performing_arts,27266.733978113007,2.0,32390.0,17.63995748758316,Culture,Performing_arts
50,1.0,40512.0,"Котёночкин, Вячеслав Михайлович",0.3702353835105896,Q2627337,History_and_Society.Society,0.0,13.0,1567.0,0.3702353835105896,History_and_Society,Society
51,1.0,41564.0,Афанасий (Сахаров),0.5000100135803223,Q4072543,History_and_Society.Society,0.0,1.0,1610.0,0.5000100135803223,History_and_Society,Society
52,1.0,41693.0,Буфер обмена,0.880807101726532,Q244909,STEM.Computing,0.0,8.0,2841.0,0.880807101726532,STEM,Computing
53,4.0,41900.0,Сеута,0.9967369437217712,Q5823,Geography.Regions.Europe.Southern_Europe,28361.0,6.0,3067.0,0.0,Geography,Southern_Europe
54,4.0,41969.0,Сент-Люсия,0.9724247455596924,Q760,Geography.Geographical,5705.0,6.0,3122.0,0.0,Geography,Geographical
55,8.0,42431.0,Малый театр,0.812877357006073,Q1369676,History_and_Society.Society,5582.3382588167615,2.0,3537.0,6.503018856048584,History_and_Society,Society
56,1.0,43623.0,"Антокольский, Марк Матвеевич",0.40734341740608215,Q449595,Culture.Visual_arts.Visual_arts*,0.0,22.0,1930.0,0.40734341740608215,Culture,Visual_arts*
57,16.0,43713.0,Джакарта,0.9770326614379884,Q3630,Geography.Regions.Asia.Asia*,50228.210138823466,5.0,11103.0,0.0,Geography,Asia*
58,2.0,44645.0,Альморавиды,0.8634016513824463,Q75613,History_and_Society.History,1903.0,6.0,1158.0,1.7268033027648926,History_and_Society,History
59,2.0,44889.0,Фролово,0.9978272914886476,Q197385,History_and_Society.Society,0.0,15.0,2541.0,1.9956545829772951,History_and_Society,Society
60,2.0,46118.0,Могадишо,0.13661839067935946,Q2449,History_and_Society.History,1903.0,6.0,3407.0,0.2732367813587189,History_and_Society,History
