,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,10.0,341.0,Amenhotep III,0.9783946871757508,Q42606,History_and_Society.History,341.0,27524.543210593663,18.0,2387.0,9.783946871757509,History_and_Society,History
1,3.0,638.0,Corinne Lepage,0.8479777574539185,Q291341,History_and_Society.Politics_and_government,638.0,34878.50490426173,7.0,2086.0,2.5439332723617554,History_and_Society,Politics_and_government
2,3.0,789.0,Contre-culture,0.7663036584854126,Q188976,History_and_Society.Society,789.0,9262.336471203396,19.0,2798.0,2.298910975456238,History_and_Society,Society
3,55.0,1122.0,Rassemblement national,0.8439050912857056,Q205150,History_and_Society.Politics_and_government,1122.0,673403.3742463345,7.0,2592.0,46.414780020713806,History_and_Society,Politics_and_government
4,9.0,1206.0,Élection présidentielle française de 1969,1.0000100135803225,Q1450646,History_and_Society.Politics_and_government,1206.0,9881.197803732044,7.0,3016.0,9.000090122222902,History_and_Society,Politics_and_government
5,8.0,1331.0,Gérard Manset,0.996837317943573,Q3124164,Culture.Biography.Biography*,1331.0,7763.790288876,15.0,3676.0,0.0,Culture,Biography*
6,5.0,1590.0,Ier siècle av. J.-C.,0.880807101726532,Q25297,History_and_Society.History,1590.0,91482.53813297636,31.0,1986.0,4.40403550863266,History_and_Society,History
7,2.0,1742.0,Politique en France,0.9124462008476256,Q1121558,History_and_Society.Politics_and_government,1742.0,3860.191448160973,19.0,3185.0,1.8248924016952512,History_and_Society,Politics_and_government
8,18.0,1770.0,Ligue communiste révolutionnaire,0.7718535065650941,Q862627,History_and_Society.Politics_and_government,1770.0,52514.141077344415,7.0,2947.0,13.893363118171694,History_and_Society,Politics_and_government
9,10.0,2058.0,École maternelle en France,0.15611489117145538,Q273556,History_and_Society.Military_and_warfare,2058.0,61067.99266013888,22.0,3314.0,1.5611489117145538,History_and_Society,Military_and_warfare
10,3.0,2175.0,Noël Mamère,0.4921981394290924,Q965109,History_and_Society.Politics_and_government,2175.0,4268.409008214673,24.0,2563.0,1.4765944182872772,History_and_Society,Politics_and_government
11,10.0,2223.0,Narmer,0.9808859825134276,Q189582,History_and_Society.History,2223.0,8126.245047226485,18.0,18861.0,9.808859825134276,History_and_Society,History
12,14.0,2230.0,Osaka,0.6584275364875793,Q35765,Geography.Geographical,2230.0,155186.84969891276,14.0,3629.0,0.0,Geography,Geographical
13,6.0,2274.0,Orlando (Floride),0.1067005917429924,Q49233,History_and_Society.Society,2274.0,32186.924039267968,27.0,4500.0,0.6402035504579544,History_and_Society,Society
