modularity_class,Subtopic,Percentage,Count
0,Media*,40.6,28
0,Films,21.7,15
0,Television,15.9,11
0,Music,7.2,5
0,Literature,5.8,4
0,Performing_arts,4.3,3
0,History,2.9,2
0,Politics_and_government,1.4,1
1,Visual_arts*,22.7,10
1,Military_and_warfare,15.9,7
1,Politics_and_government,15.9,7
1,History,11.4,5
1,Media*,9.1,4
1,Europe*,6.8,3
1,Music,6.8,3
1,Philosophy_and_religion,4.5,2
1,Architecture,2.3,1
1,STEM*,2.3,1
1,Southern_Europe,2.3,1
2,Sports,89.1,57
2,Western_Europe,6.2,4
2,Visual_arts*,3.1,2
2,Europe*,1.6,1
3,Sports,91.7,211
3,Western_Europe,1.7,4
3,Business_and_economics,0.9,2
3,Europe*,0.9,2
3,Media*,0.9,2
3,Politics_and_government,0.9,2
3,Architecture,0.4,1
3,Education,0.4,1
3,History,0.4,1
3,Linguistics,0.4,1
3,Music,0.4,1
3,Society,0.4,1
3,Video_games,0.4,1
4,Media*,27.3,15
4,Literature,10.9,6
4,Performing_arts,10.9,6
4,Films,7.3,4
4,History,7.3,4
4,Books,5.5,3
4,Politics_and_government,5.5,3
4,Architecture,3.6,2
4,Television,3.6,2
4,Music,3.6,2
4,Military_and_warfare,1.8,1
4,Philosophy_and_religion,1.8,1
4,Europe*,1.8,1
4,STEM*,1.8,1
4,Business_and_economics,1.8,1
4,Transportation,1.8,1
4,Visual_arts*,1.8,1
4,Western_Europe,1.8,1
5,Sports,40.3,25
5,Transportation,9.7,6
5,Architecture,6.5,4
5,Visual_arts*,6.5,4
5,Biology,4.8,3
5,Media*,3.2,2
5,Politics_and_government,3.2,2
5,Philosophy_and_religion,3.2,2
5,Medicine_&_Health,3.2,2
5,Western_Europe,3.2,2
5,Literature,1.6,1
5,History,1.6,1
5,Music,1.6,1
5,Oceania,1.6,1
5,Food_and_drink,1.6,1
5,Films,1.6,1
5,Entertainment,1.6,1
5,Technology,1.6,1
5,Engineering,1.6,1
5,Business_and_economics,1.6,1
6,Media*,44.4,16
6,Films,16.7,6
6,Television,16.7,6
6,History,5.6,2
6,Architecture,2.8,1
6,Food_and_drink,2.8,1
6,Literature,2.8,1
6,STEM*,2.8,1
6,Sports,2.8,1
6,Visual_arts*,2.8,1
7,Politics_and_government,49.3,109
7,Media*,7.7,17
7,Sports,5.4,12
7,History,5.0,11
7,Literature,5.0,11
7,Military_and_warfare,4.5,10
7,Business_and_economics,4.1,9
7,Europe*,3.2,7
7,Philosophy_and_religion,3.2,7
7,Western_Europe,2.7,6
7,STEM*,1.4,3
7,Films,1.4,3
7,Visual_arts*,1.4,3
7,Society,1.4,3
7,Transportation,0.9,2
7,Medicine_&_Health,0.9,2
7,Linguistics,0.9,2
7,Music,0.5,1
7,Biology,0.5,1
7,Food_and_drink,0.5,1
7,Architecture,0.5,1
8,Media*,42.9,30
8,Music,34.3,24
8,Films,8.6,6
8,Business_and_economics,2.9,2
8,Literature,2.9,2
8,Sports,2.9,2
8,Engineering,1.4,1
8,Performing_arts,1.4,1
8,Radio,1.4,1
8,Visual_arts*,1.4,1
9,Media*,32.5,95
9,Films,15.8,46
9,History,15.4,45
9,Performing_arts,9.2,27
9,Literature,6.5,19
9,Television,5.5,16
9,Military_and_warfare,3.1,9
9,Politics_and_government,2.4,7
9,Music,2.1,6
9,Visual_arts*,1.0,3
9,Society,1.0,3
9,Philosophy_and_religion,1.0,3
9,Western_Europe,0.7,2
9,Linguistics,0.7,2
9,Entertainment,0.7,2
9,Engineering,0.7,2
9,Education,0.7,2
9,Business_and_economics,0.3,1
9,Sports,0.3,1
9,Architecture,0.3,1
10,Media*,38.2,81
10,History,18.4,39
10,Films,13.7,29
10,Literature,5.2,11
10,Performing_arts,3.8,8
10,Military_and_warfare,3.3,7
10,Society,2.8,6
10,Visual_arts*,2.4,5
10,Sports,1.9,4
10,Music,1.4,3
10,Europe*,1.4,3
10,Politics_and_government,1.4,3
10,STEM*,0.9,2
10,Television,0.9,2
10,Western_Europe,0.9,2
10,Education,0.5,1
10,Space,0.5,1
10,Libraries_&_Information,0.5,1
10,Food_and_drink,0.5,1
10,Transportation,0.5,1
10,Engineering,0.5,1
10,Business_and_economics,0.5,1
11,History,35.3,12
11,Philosophy_and_religion,20.6,7
11,Visual_arts*,8.8,3
11,Military_and_warfare,5.9,2
11,Sports,5.9,2
11,Architecture,2.9,1
11,Books,2.9,1
11,Business_and_economics,2.9,1
11,Europe*,2.9,1
11,Films,2.9,1
11,STEM*,2.9,1
11,Society,2.9,1
11,Western_Europe,2.9,1
12,Sports,100.0,12
13,Politics_and_government,38.7,41
13,Military_and_warfare,17.0,18
13,History,9.4,10
13,Media*,5.7,6
13,Society,3.8,4
13,Asia*,3.8,4
13,Visual_arts*,3.8,4
13,Business_and_economics,3.8,4
13,Architecture,2.8,3
13,Europe*,1.9,2
13,Films,0.9,1
13,Education,0.9,1
13,East_Asia,0.9,1
13,Medicine_&_Health,0.9,1
13,Earth_and_environment,0.9,1
13,Music,0.9,1
13,Philosophy_and_religion,0.9,1
13,Chemistry,0.9,1
13,Television,0.9,1
13,Transportation,0.9,1
14,Sports,14.9,11
14,North_America,14.9,11
14,Medicine_&_Health,13.5,10
