,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,10.0,341.0,Amenhotep III,0.9890230894088744,Q42606,Culture.Biography.Biography*,341.0,27524.543210593663,18.0,2387.0
1,10.0,341.0,Amenhotep III,0.9783946871757508,Q42606,History_and_Society.History,341.0,27524.543210593663,18.0,2387.0
2,10.0,341.0,Amenhotep III,0.23371636867523196,Q42606,Culture.Biography.Women,341.0,27524.543210593663,18.0,2387.0
3,3.0,638.0,Corinne Lepage,0.9919480085372924,Q291341,Culture.Biography.Biography*,638.0,34878.50490426173,7.0,2086.0
4,3.0,638.0,Corinne Lepage,0.8479777574539185,Q291341,History_and_Society.Politics_and_government,638.0,34878.50490426173,7.0,2086.0
5,3.0,638.0,Corinne Lepage,0.8221991658210754,Q291341,Culture.Biography.Women,638.0,34878.50490426173,7.0,2086.0
6,3.0,638.0,Corinne Lepage,0.3730872144699097,Q291341,Geography.Regions.Europe.Western_Europe,638.0,34878.50490426173,7.0,2086.0
7,3.0,638.0,Corinne Lepage,0.3509628047943115,Q291341,Geography.Regions.Europe.Europe*,638.0,34878.50490426173,7.0,2086.0
8,3.0,638.0,Corinne Lepage,0.1067005917429924,Q291341,History_and_Society.History,638.0,34878.50490426173,7.0,2086.0
9,3.0,789.0,Contre-culture,0.7663036584854126,Q188976,History_and_Society.Society,789.0,9262.336471203396,19.0,2798.0
10,3.0,789.0,Contre-culture,0.5698626637458801,Q188976,STEM.STEM*,789.0,9262.336471203396,19.0,2798.0
11,3.0,789.0,Contre-culture,0.2509227991104126,Q188976,History_and_Society.Business_and_economics,789.0,9262.336471203396,19.0,2798.0
12,3.0,789.0,Contre-culture,0.18714269995689392,Q188976,STEM.Medicine_&_Health,789.0,9262.336471203396,19.0,2798.0
13,3.0,789.0,Contre-culture,0.14805719256401062,Q188976,Culture.Visual_arts.Visual_arts*,789.0,9262.336471203396,19.0,2798.0
14,3.0,789.0,Contre-culture,0.13297423720359802,Q188976,Culture.Media.Media*,789.0,9262.336471203396,19.0,2798.0
15,3.0,789.0,Contre-culture,0.1259327530860901,Q188976,STEM.Engineering,789.0,9262.336471203396,19.0,2798.0
16,3.0,789.0,Contre-culture,0.11280541121959685,Q188976,STEM.Biology,789.0,9262.336471203396,19.0,2798.0
17,55.0,1122.0,Rassemblement national,0.8439050912857056,Q205150,History_and_Society.Politics_and_government,1122.0,673403.3742463345,7.0,2592.0
18,55.0,1122.0,Rassemblement national,0.2921159734725952,Q205150,Geography.Regions.Europe.Europe*,1122.0,673403.3742463345,7.0,2592.0
19,55.0,1122.0,Rassemblement national,0.24809722805023196,Q205150,Geography.Regions.Europe.Western_Europe,1122.0,673403.3742463345,7.0,2592.0
20,55.0,1122.0,Rassemblement national,0.0,Q205150,Geography.Regions.Europe.Southern_Europe,1122.0,673403.3742463345,7.0,2592.0
21,55.0,1122.0,Rassemblement national,0.0,Q205150,Geography.Regions.Europe.Eastern_Europe,1122.0,673403.3742463345,7.0,2592.0
22,9.0,1206.0,Élection présidentielle française de 1969,1.0000100135803225,Q1450646,History_and_Society.Politics_and_government,1206.0,9881.197803732044,7.0,3016.0
23,9.0,1206.0,Élection présidentielle française de 1969,0.4753205647468567,Q1450646,Geography.Regions.Europe.Western_Europe,1206.0,9881.197803732044,7.0,3016.0
24,9.0,1206.0,Élection présidentielle française de 1969,0.4471645226478577,Q1450646,Geography.Regions.Europe.Europe*,1206.0,9881.197803732044,7.0,3016.0
25,8.0,1331.0,Gérard Manset,0.996837317943573,Q3124164,Culture.Biography.Biography*,1331.0,7763.790288876,15.0,3676.0
26,8.0,1331.0,Gérard Manset,0.1713417043685913,Q3124164,Geography.Regions.Europe.Western_Europe,1331.0,7763.790288876,15.0,3676.0
27,8.0,1331.0,Gérard Manset,0.07650540971755981,Q3124164,Geography.Regions.Europe.Europe*,1331.0,7763.790288876,15.0,3676.0
28,5.0,1590.0,Ier siècle av. J.-C.,0.880807101726532,Q25297,History_and_Society.History,1590.0,91482.53813297636,31.0,1986.0
29,5.0,1590.0,Ier siècle av. J.-C.,0.38492217659950256,Q25297,STEM.STEM*,1590.0,91482.53813297636,31.0,1986.0
30,2.0,1742.0,Politique en France,0.9124462008476256,Q1121558,History_and_Society.Politics_and_government,1742.0,3860.191448160973,19.0,3185.0
31,2.0,1742.0,Politique en France,0.13661839067935946,Q1121558,History_and_Society.Business_and_economics,1742.0,3860.191448160973,19.0,3185.0
32,2.0,1742.0,Politique en France,0.10375863313674928,Q1121558,History_and_Society.Military_and_warfare,1742.0,3860.191448160973,19.0,3185.0
33,2.0,1742.0,Politique en France,0.0,Q1121558,Geography.Regions.Europe.Europe*,1742.0,3860.191448160973,19.0,3185.0
34,2.0,1742.0,Politique en France,0.0,Q1121558,Geography.Regions.Europe.Western_Europe,1742.0,3860.191448160973,19.0,3185.0
35,18.0,1770.0,Ligue communiste révolutionnaire,0.7718535065650941,Q862627,History_and_Society.Politics_and_government,1770.0,52514.141077344415,7.0,2947.0
36,18.0,1770.0,Ligue communiste révolutionnaire,0.4314633479118347,Q862627,Geography.Regions.Europe.Western_Europe,1770.0,52514.141077344415,7.0,2947.0
37,18.0,1770.0,Ligue communiste révolutionnaire,0.3301530351638794,Q862627,Geography.Regions.Europe.Europe*,1770.0,52514.141077344415,7.0,2947.0
38,10.0,2058.0,École maternelle en France,0.1968362182378769,Q273556,STEM.STEM*,2058.0,61067.99266013888,22.0,3314.0
39,10.0,2058.0,École maternelle en France,0.15611489117145538,Q273556,History_and_Society.Military_and_warfare,2058.0,61067.99266013888,22.0,3314.0
40,10.0,2058.0,École maternelle en France,0.11921291798353195,Q273556,Culture.Media.Media*,2058.0,61067.99266013888,22.0,3314.0
41,10.0,2058.0,École maternelle en France,0.0,Q273556,Geography.Regions.Europe.Europe*,2058.0,61067.99266013888,22.0,3314.0
42,10.0,2058.0,École maternelle en France,0.0,Q273556,Geography.Regions.Europe.Western_Europe,2058.0,61067.99266013888,22.0,3314.0
43,3.0,2175.0,Noël Mamère,0.9972950220108032,Q965109,Culture.Biography.Biography*,2175.0,4268.409008214673,24.0,2563.0
44,3.0,2175.0,Noël Mamère,0.4921981394290924,Q965109,History_and_Society.Politics_and_government,2175.0,4268.409008214673,24.0,2563.0
45,3.0,2175.0,Noël Mamère,0.4163126816749573,Q965109,Geography.Regions.Europe.Western_Europe,2175.0,4268.409008214673,24.0,2563.0
46,3.0,2175.0,Noël Mamère,0.4163126816749573,Q965109,Geography.Regions.Europe.Europe*,2175.0,4268.409008214673,24.0,2563.0
