modularity_class,Subtopic,Percentage,Count
0,Sports,75.3,73
0,Media*,10.3,10
0,Politics_and_government,7.2,7
0,Literature,2.1,2
0,Music,2.1,2
0,Education,1.0,1
0,STEM*,1.0,1
0,Transportation,1.0,1
1,Media*,41.8,56
1,Films,13.4,18
1,Literature,12.7,17
1,Performing_arts,9.0,12
1,Music,6.7,9
1,Television,4.5,6
1,Biology,3.0,4
1,History,3.0,4
1,Society,1.5,2
1,Sports,1.5,2
1,Entertainment,0.7,1
1,Internet_culture,0.7,1
1,Medicine_&_Health,0.7,1
1,Visual_arts*,0.7,1
2,Sports,84.8,278
2,Media*,3.7,12
2,Politics_and_government,3.7,12
2,Education,1.5,5
2,Music,0.6,2
2,STEM*,0.6,2
2,Radio,0.6,2
2,North_America,0.6,2
2,Television,0.6,2
2,History,0.6,2
2,Films,0.6,2
2,Business_and_economics,0.3,1
2,Literature,0.3,1
2,Performing_arts,0.3,1
2,Linguistics,0.3,1
2,Society,0.3,1
2,Computing,0.3,1
2,Biology,0.3,1
3,History,52.1,25
3,Military_and_warfare,12.5,6
3,Politics_and_government,10.4,5
3,Europe*,6.2,3
3,Education,4.2,2
3,Northern_Europe,4.2,2
3,Philosophy_and_religion,4.2,2
3,STEM*,4.2,2
3,Linguistics,2.1,1
4,Sports,34.8,123
4,Military_and_warfare,15.6,55
4,Politics_and_government,12.2,43
4,Society,7.6,27
4,History,4.5,16
4,Media*,4.0,14
4,Business_and_economics,2.8,10
4,Transportation,2.8,10
4,Visual_arts*,2.3,8
4,Literature,1.4,5
4,Philosophy_and_religion,1.4,5
4,Linguistics,1.4,5
4,STEM*,1.1,4
4,Fashion,1.1,4
4,Europe*,0.8,3
4,Technology,0.6,2
4,Architecture,0.6,2
4,Biology,0.6,2
4,Engineering,0.6,2
4,Computing,0.6,2
4,West_Asia,0.6,2
4,Medicine_&_Health,0.3,1
4,North_America,0.3,1
4,Food_and_drink,0.3,1
4,Films,0.3,1
4,Entertainment,0.3,1
4,Southern_Europe,0.3,1
4,Education,0.3,1
4,Eastern_Europe,0.3,1
4,Central_America,0.3,1
5,Transportation,32.7,16
5,Military_and_warfare,18.4,9
5,Earth_and_environment,8.2,4
5,Politics_and_government,6.1,3
5,Biology,4.1,2
5,Business_and_economics,4.1,2
5,Medicine_&_Health,4.1,2
5,North_America,4.1,2
5,Society,4.1,2
5,Visual_arts*,4.1,2
5,Computing,2.0,1
5,Films,2.0,1
5,Media*,2.0,1
5,South_America,2.0,1
5,Sports,2.0,1
6,Films,29.9,53
6,Media*,22.6,40
6,History,15.8,28
6,Sports,11.9,21
6,Politics_and_government,4.0,7
6,Performing_arts,2.3,4
6,Philosophy_and_religion,2.3,4
6,Food_and_drink,1.7,3
6,Literature,1.7,3
6,Television,1.7,3
6,North_America,1.7,3
6,Music,1.1,2
6,Military_and_warfare,1.1,2
6,Books,0.6,1
6,STEM*,0.6,1
6,Medicine_&_Health,0.6,1
6,Transportation,0.6,1
7,Politics_and_government,32.4,93
7,Media*,19.5,56
7,Business_and_economics,6.3,18
7,Sports,5.6,16
7,Literature,5.6,16
7,Society,3.8,11
7,Films,3.5,10
7,STEM*,3.5,10
7,North_America,3.5,10
7,Military_and_warfare,3.1,9
7,Education,2.4,7
7,Transportation,1.7,5
7,Engineering,1.4,4
7,Earth_and_environment,1.0,3
7,Computing,1.0,3
7,Visual_arts*,1.0,3
7,Music,0.7,2
7,Philosophy_and_religion,0.7,2
7,Linguistics,0.7,2
7,Central_America,0.3,1
7,Performing_arts,0.3,1
7,Internet_culture,0.3,1
7,History,0.3,1
7,Geographical,0.3,1
7,Entertainment,0.3,1
7,Medicine_&_Health,0.3,1
8,Media*,34.3,23
8,Television,17.9,12
8,Sports,10.4,7
8,Society,6.0,4
8,Literature,6.0,4
8,Medicine_&_Health,3.0,2
8,Performing_arts,3.0,2
8,Films,3.0,2
8,STEM*,3.0,2
8,Philosophy_and_religion,3.0,2
8,Architecture,1.5,1
8,North_America,1.5,1
8,Biology,1.5,1
8,History,1.5,1
8,Comics_and_Anime,1.5,1
8,Business_and_economics,1.5,1
8,Transportation,1.5,1
9,History,26.5,9
9,Military_and_warfare,20.6,7
9,Biology,11.8,4
9,Medicine_&_Health,11.8,4
9,Literature,8.8,3
9,Asia*,5.9,2
9,Education,5.9,2
9,Philosophy_and_religion,2.9,1
9,STEM*,2.9,1
9,Visual_arts*,2.9,1
10,Sports,80.3,289
10,Politics_and_government,6.1,22
10,Media*,5.3,19
10,Education,1.7,6
10,Transportation,0.8,3
10,North_America,0.8,3
10,Philosophy_and_religion,0.6,2
10,Biology,0.6,2
10,Literature,0.6,2
10,History,0.6,2
10,Europe*,0.6,2
10,Music,0.6,2
10,Business_and_economics,0.3,1
10,Linguistics,0.3,1
10,Films,0.3,1
10,STEM*,0.3,1
10,Society,0.3,1
10,Television,0.3,1
11,Music,47.2,17
11,Media*,36.1,13
11,Literature,5.6,2
11,Biology,2.8,1
11,Business_and_economics,2.8,1
11,Northern_Europe,2.8,1
11,Politics_and_government,2.8,1
12,Philosophy_and_religion,34.9,37
12,Society,26.4,28
12,Education,9.4,10
12,Business_and_economics,6.6,7
12,Politics_and_government,6.6,7
12,History,2.8,3
12,Literature,2.8,3
12,Media*,2.8,3
12,Military_and_warfare,2.8,3
12,Medicine_&_Health,1.9,2
12,Earth_and_environment,0.9,1
12,North_America,0.9,1
12,Visual_arts*,0.9,1
13,Sports,69.9,95
