,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
0,21.0,874.0,Ancient Egypt,0.9019306898117064,Q11768,History_and_Society.History,874.0,38630.50957602338,28.0,96852.0
1,21.0,874.0,Ancient Egypt,0.6791887283325195,Q11768,History_and_Society.Society,874.0,38630.50957602338,28.0,96852.0
2,21.0,874.0,Ancient Egypt,0.6001983880996704,Q11768,Culture.Philosophy_and_religion,874.0,38630.50957602338,28.0,96852.0
3,21.0,874.0,Ancient Egypt,0.275139719247818,Q11768,Culture.Biography.Biography*,874.0,38630.50957602338,28.0,96852.0
4,21.0,874.0,Ancient Egypt,0.15611489117145538,Q11768,STEM.STEM*,874.0,38630.50957602338,28.0,96852.0
5,21.0,874.0,Ancient Egypt,0.1259327530860901,Q11768,History_and_Society.Politics_and_government,874.0,38630.50957602338,28.0,96852.0
6,21.0,874.0,Ancient Egypt,0.03021936321258545,Q11768,Geography.Regions.Africa.Africa*,874.0,38630.50957602338,28.0,96852.0
7,21.0,874.0,Ancient Egypt,0.03021936321258545,Q11768,Geography.Regions.Asia.Asia*,874.0,38630.50957602338,28.0,96852.0
8,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Asia.West_Asia,874.0,38630.50957602338,28.0,96852.0
9,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Geographical,874.0,38630.50957602338,28.0,96852.0
10,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Europe.Europe*,874.0,38630.50957602338,28.0,96852.0
11,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Africa.Northern_Africa,874.0,38630.50957602338,28.0,96852.0
12,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Europe.Eastern_Europe,874.0,38630.50957602338,28.0,96852.0
13,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Asia.Central_Asia,874.0,38630.50957602338,28.0,96852.0
14,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Europe.Western_Europe,874.0,38630.50957602338,28.0,96852.0
15,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Europe.Southern_Europe,874.0,38630.50957602338,28.0,96852.0
16,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Asia.North_Asia,874.0,38630.50957602338,28.0,96852.0
17,21.0,874.0,Ancient Egypt,0.0,Q11768,Geography.Regions.Europe.Northern_Europe,874.0,38630.50957602338,28.0,96852.0
18,4.0,2624.0,Aegean civilization,0.3629792034626007,Q192530,History_and_Society.History,2624.0,230312.0555555555,0.0,7303.0
19,4.0,2624.0,Aegean civilization,0.23371636867523196,Q192530,History_and_Society.Society,2624.0,230312.0555555555,0.0,7303.0
20,4.0,2624.0,Aegean civilization,0.12878464365005493,Q192530,Geography.Regions.Asia.Asia*,2624.0,230312.0555555555,0.0,7303.0
21,4.0,2624.0,Aegean civilization,0.10375863313674928,Q192530,Culture.Biography.Biography*,2624.0,230312.0555555555,0.0,7303.0
22,4.0,2624.0,Aegean civilization,0.0,Q192530,Geography.Regions.Asia.East_Asia,2624.0,230312.0555555555,0.0,7303.0
23,4.0,2624.0,Aegean civilization,0.0,Q192530,Geography.Regions.Europe.Europe*,2624.0,230312.0555555555,0.0,7303.0
24,8.0,2950.0,Anyone Can Whistle,1.0000100135803225,Q4778265,Culture.Performing_arts,2950.0,5522.166666666666,30.0,8662.0
