,Label,Id,Degree,modularity_class,betweenesscentrality
874,Ancient_Egypt,874,21,28,38630.50957602338
2624,Aegean_civilization,2624,4,0,230312.0555555555
2950,Anyone_Can_Whistle,2950,8,30,5522.166666666666
4400,Bear,4400,9,32,163281.58483175669
5020,Banda_Islands,5020,2,33,38626.0
6451,Charles_Proteus_Steinmetz,6451,1,5,0.0
7235,Constantine_II_of_Scotland,7235,9,35,60330.59642857806
8474,"Arthur_Wellesley,_1st_Duke_of_Wellington",8474,7,2,91923.58679613307
10409,Eve_Arden,10409,6,12,178217.55915032935
10793,Cinema_of_the_United_Kingdom,10793,17,11,2264823.690752374
12851,Governor_of_Victoria,12851,7,20,179016.3336344597
13919,Hezbollah,13919,5,19,90717.24821091924
14208,Holocene_extinction,14208,3,8,11047.0
14321,Hank_Aaron,14321,4,10,5794.0496341192
16551,Jule_Styne,16551,11,3,651185.9566057713
17351,Khwaja_Ahmad_Abbas,17351,10,11,1197.1525502993898
18090,Lilia_Podkopayeva,18090,6,6,227.93908869849508
18539,Leukemia,18539,9,12,606446.9543414146
21184,Nova_Scotia,21184,43,13,481718.3884367429
21201,Nobel_Prize,21201,18,5,423996.81683644664
21255,North_Korea,21255,287,0,3182099.9973155707
21256,History_of_North_Korea,21256,43,0,4831.668515360465
21258,Demographics_of_North_Korea,21258,20,0,1800.956333022783
21261,Telecommunications_in_North_Korea,21261,27,0,695.3584633249563
21262,Transport_in_North_Korea,21262,25,0,6299.9607399347415
21654,New_South_Wales,21654,41,20,1828062.0626296422
22984,Primate,22984,12,32,165665.3982919985
23294,Pharaoh,23294,25,28,622.2290612720705
24316,Pellucidar,24316,8,3,0.0
24965,Pacific_Overtures,24965,10,30,20653.533967671232
26296,Ralph_Abercromby,26296,1,33,0.0
26532,Rhys_ap_Gruffydd,26532,2,35,0.0
27003,Swiss_cheese_(North_America),27003,1,43,0.0
27152,Sheryl_Crow,27152,13,9,453499.84160758136
27208,Saint_Lucia,27208,11,5,657060.4082693808
28672,Oswald_of_Northumbria,28672,7,35,41260.23095238126
28819,Generalissimo_Francisco_Franco_is_still_dead,28819,2,23,0.0
29081,Sovereign_immunity,29081,2,32,11046.000000000002
31814,Unidentified_flying_object,31814,32,19,253835.30867026353
32044,Libertarian_Party_(United_States),32044,23,8,227451.2105828757
32444,History_of_Vanuatu,32444,2,5,11046.0
33900,William_Bligh,33900,8,14,173858.13302055097
36847,Sports_governing_body,36847,6,38,15501.302821619362
37064,Antiterrorism_and_Effective_Death_Penalty_Act_of_1996,37064,2,4,5523.999999999999
37223,His_Dark_Materials,37223,2,21,5524.0
37536,Central_Park,37536,4,29,22089.000000000007
37625,Hildegard_Knef,37625,2,32,5524.0
37939,Francesco_Cilea,37939,3,3,2760.5
37998,François_Mitterrand,37998,9,0,106876.5666833803
38249,Manon_Lescaut,38249,1,21,0.0
38899,Mattachine_Society,38899,2,12,11046.0
39577,Ice_dance,39577,14,38,11059.644047619047
42152,Parashurama,42152,3,7,11047.0
47397,Æthelflæd,47397,14,35,5691.826190476193
47948,Pyongyang,47948,157,0,517365.73437001504
50234,Battle_of_Wakefield,50234,4,2,0.25
51691,Stanley_Unwin_(comedian),51691,2,32,17798.126010983513
52396,Public_holiday,52396,9,22,61201.99332098395
52726,Green_Day,52726,8,9,49769.86654446874
52944,South_West_England,52944,6,2,16569.0
53340,Pope_Caius,53340,2,35,0.0
54764,Andrew_Lloyd_Webber,54764,56,3,1620909.0407351218
55986,Xanana_Gusmão,55986,1,5,0.0
57771,"Clay_County,_Illinois",57771,7,4,27597.000000000004
57970,Hawker_Hurricane,57970,7,14,74594.08785992651
58376,École_Polytechnique_massacre,58376,10,13,4706.34486187855
58522,Æthelstan,58522,19,35,147976.6595237888
58848,Fiona_Apple,58848,19,9,33133.300551982684
59366,Large_intestine,59366,3,11,16568.0
59651,Erfurt_school_massacre,59651,1,13,0.0
59922,Peter_Scott,59922,2,32,27268.81689728008
59995,Battle_of_Dunbar_(1296),59995,1,32,0.0
60024,Sam_Houston,60024,2,22,5524.0
60157,The_Good_Earth_(film),60157,5,12,47585.26519576128
60554,Bamburgh,60554,5,35,265470.7166666667
60556,"William_Armstrong,_1st_Baron_Armstrong",60556,3,35,295434.0
61531,Stage_Door,61531,9,12,156155.39769120823
61629,1966_FIFA_World_Cup,61629,6,17,606036.0598919783
63092,Joseph_Stiglitz,63092,1,2,0.0
65037,Tire,65037,2,11,5524.0
66230,Peshawar,66230,6,11,6233.261776062125
66439,Lauritz_Melchior,66439,1,2,0.0
66986,Woodland,66986,3,20,7224.625272211223
67709,1946_Italian_institutional_referendum,67709,3,31,11046.0
69406,Mutiny_on_the_Bounty,69406,9,14,26301.6741171169
70159,Anthony_Trollope,70159,1,21,0.0
70503,Betty_Robinson,70503,2,6,2107.681118106979
70802,Decapitation,70802,3,2,99143.0
72798,Goofy,72798,2,12,16566.0
72871,Detroit_Pistons,72871,61,4,251231.6367127464
74259,Ludmilla_Tourischeva,74259,7,6,670.992056465469
74357,"Black_Hawk_County,_Iowa",74357,2,26,11045.999999999996
75039,Yelena_Shushunova,75039,10,6,6217.997151741628
75838,Pen,75838,3,28,16565.999999999993
75970,Simona_Amânar,75970,6,6,611.1566434461703
77674,Watch_on_the_Rhine,77674,7,12,49531.103286303674
77931,Brian_Boru,77931,3,35,66167.00000000001
79709,South_Atlantic_Conference,79709,4,1,2650.7803607919523
80669,Mira_Nair,80669,13,11,16291.308642681382
80888,Unas,80888,24,28,5.897651995111159
82824,Hywel_Dda,82824,5,35,3690.9000000006927
84213,Decision_Before_Dawn,84213,1,32,0.0
84485,Hollywood_(disambiguation),84485,1,10,0.0
85336,Baloncesto_Superior_Nacional,85336,4,15,24844.032753562376
89397,A_Bridge_Too_Far_(film),89397,3,10,11047.0
89458,Dorothy_Tutin,89458,3,12,27604.0
91017,"Santa_Claus,_Indiana",91017,1,1,0.0
91140,Christina_Nilsson,91140,3,3,5524.0
91476,"Polk_County,_Texas",91476,4,42,5524.5
91529,"King_County,_Texas",91529,1,8,0.0
92072,"Marshall_County,_Oklahoma",92072,1,42,0.0
92310,Illuminated_manuscript,92310,11,21,70130.37754261043
92539,Three_Coins_in_the_Fountain_(film),92539,3,15,252634.97651587042
92615,County_Kerry,92615,4,2,44149.0
93423,Asser,93423,2,35,5.333333333333334
93759,Richard_Branson,93759,8,41,58572.23167616128
95116,"Benzie_County,_Michigan",95116,2,24,0.0
95118,"Barry_County,_Michigan",95118,2,24,0.0
95636,"Bath_County,_Kentucky",95636,4,8,55159.0
96140,"Cass_County,_Indiana",96140,1,26,0.0
96194,"Monroe_County,_Illinois",96194,4,4,5518.000000000001
96232,"Jasper_County,_Illinois",96232,4,4,2.0
99419,Saqqara,99419,22,28,11042.53771424194
101864,List_of_cities_in_North_Korea,101864,25,0,5688.922349417655
102374,Xavier_Serbiá,102374,1,4,0.0
106815,"Hamburg,_Arkansas",106815,4,4,2761.5
107417,"Rodeo,_California",107417,1,9,0.0
108110,"Foster_City,_California",108110,3,36,11047.0
108237,"Monte_Rio,_California",108237,1,36,0.0
110035,"Clarkston,_Georgia",110035,1,29,0.0
110041,"Lithonia,_Georgia",110041,3,29,11046.999999999998
110148,"Sugar_Hill,_Georgia",110148,2,1,1183.9867914404547
110179,"Stockbridge,_Georgia",110179,2,1,32.82067845225368
110916,"Louisville,_Illinois",110916,3,4,0.0
110918,"Xenia,_Illinois",110918,3,4,0.0
110966,"Deerfield,_Illinois",110966,3,4,0.0
111178,"Benton,_Illinois",111178,4,4,44136.00000000001
111180,"Christopher,_Illinois",111180,2,4,0.0
112231,"Jasper,_Indiana",112231,1,26,0.0
113090,Pyramid_of_Djoser,113090,12,28,0.20390720390720393
115023,"Salt_Lick,_Kentucky",115023,1,8,0.0
115025,"Middlesboro,_Kentucky",115025,5,8,22089.0
115737,"St._Rose,_Louisiana",115737,2,1,0.0
115761,"Breaux_Bridge,_Louisiana",115761,1,9,0.0
118190,"Ida_Township,_Michigan",118190,1,8,0.0
123004,"Hayti,_Missouri",123004,1,9,0.0
123288,"Nevada,_Missouri",123288,1,9,0.0
124398,"Winchester,_Nevada",124398,1,8,0.0
124756,"Kennett,_Missouri",124756,3,9,11047.0
125700,"Salem,_New_Jersey",125700,1,8,0.0
