,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,5,Ang Lee,5,2,1,0.0,Q160726
1,416,Altes Reich,416,10,29,15692.875238934676,Q177819
2,529,Brian Eno,529,6,3,7920.511185329385,Q569003
3,828,Charlie Parker,828,5,3,3203.822658055121,Q103767
4,891,Carl Barks,891,1,1,0.0,Q11941
5,895,Castel del Monte,895,1,4,0.0,Q215897
6,1247,Einsteinium,1247,5,14,15280.522591173873,Q1892
7,1313,Estnische Sprache,1313,5,16,26467.738439400553,Q9072
8,1316,Erdbeben,1316,17,22,294721.5714777332,Q7944
9,1374,Emmy Noether,1374,2,18,4101.14047010586,Q7099
10,1803,Goldene Himbeere/Schlechtester Film,1803,5,24,3046.0,Q1780634
11,2098,Getränk,2098,3,2,10906.396486007518,Q40050
12,2130,Bezirk Hamburg-Nord,2130,1,20,0.0,Q1627
13,2209,Hugo Chávez,2209,10,6,152029.09605705529,Q8440
14,2249,Hochheim am Main,2249,1,13,0.0,Q632750
15,2313,Hare-Niemeyer-Verfahren,2313,4,0,10353.922760984351,Q116243
16,2323,Hans Eichel,2323,8,13,107936.82832669176,Q62180
17,2408,Ignaz Semmelweis,2408,9,0,48455.66215494374,Q59736
18,2413,Indogermanen,2413,4,23,37240.158534775655,Q475027
19,2473,John Ford,2473,18,1,18621.807813942607,Q51114
20,2488,Jacqueline Bisset,2488,5,1,4174.482333248663,Q232477
21,2503,Joe Zawinul,2503,7,3,38318.83692612461,Q44767
22,2533,Jean-François Champollion,2533,3,29,6102.0,Q260
23,2559,Jorge Luis Borges,2559,2,9,917.9829044528597,Q909
24,2569,Jive,2569,7,3,9604.263924871158,Q17237
25,2590,Jürgen Trittin,2590,2,13,5995.616869062874,Q11762
26,2787,Kronberg im Taunus,2787,3,2,18302.0,Q569634
27,3032,Lateinamerikanische Tänze,3032,10,3,14162.448233570181,Q1457972
28,3297,Mir (Raumstation),3297,1,2,0.0,Q48604
29,3303,Milchstraße,3303,14,20,54058.83184155218,Q321
30,3329,Mazedonische Sprache,3329,3,14,5739.8405304976795,Q9296
31,3353,Landkreis Marburg-Biedenkopf,3353,8,13,22497.85783666601,Q7902
32,3366,Markt,3366,4,13,10350.754647392994,Q37654
33,3385,Moas,3385,4,4,12072.892095937776,Q452969
34,3692,Oscar/Bester Nebendarsteller,3692,21,1,36301.75250943599,Q106291
35,3693,Oscar/Beste Nebendarstellerin,3693,24,1,62311.58476745783,Q106301
36,3711,Ole von Beust,3711,2,14,11405.14501878876,Q60426
37,3750,Olympiade,3750,10,5,33.07992561325252,Q221956
38,4029,Peine,4029,3,13,2942.226474020285,Q6850
39,4218,Robert Siodmak,4218,8,12,27462.398533903906,Q51498
40,4372,Bayreuther Festspiele,4372,7,21,301051.91503913875,Q157596
41,4569,Suzanne Vega,4569,15,3,12111.744933825144,Q236112
42,4633,Knorpelfische,4633,1,4,0.0,Q25371
43,4680,Stanisław Lem,4680,4,16,11008.339709784026,Q6530
44,4746,"Stahlhelm, Bund der Frontsoldaten",4746,5,12,25480.11073696749,Q568522
45,4758,Standardtänze,4758,6,3,5010.1555845614375,Q23843948
46,4770,Sumerische Sprache,4770,5,4,3210.041818470075,Q36790
